Url_Short;Offer_Id;Scrape_Dt;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission;Dealer_Name;Dealer_PLZ;Dealer_City;Dealer_Street_House_Nr;Dealer_Telnr;Marke;Price_Num;PS_Num;Init_Regist_MY;Init_Regist_Month;Init_Regist_Year;Init_Regist_Dt
https://www.autoscout24.ch/7491689;7491689;2020_03_10 21:38:07;VW Passat Variant 3.2 V6 FSI Highline 4Motion (Kombi);CHF 7'900.–;250 PS;4.2007;122'600 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;3072;Ostermundigen;3072 Ostermundigen;***confidential***;VW;7900;250;4.2007;4;2007;2007-04
https://www.autoscout24.ch/7490733;7490733;2020_03_10 21:40:25;KIA Sorento 2.5 CRDI EX (SUV / Geländewagen);CHF 2'999.–;140 PS;6.2005;242'000 km;Diesel;Automat;***confidential***;8048;Zürich;8048 Zürich;***confidential***;KIA;2999;140;6.2005;6;2005;2005-06
https://www.autoscout24.ch/7492289;7492289;2020_03_10 21:41:20;SUZUKI Liana 1.6 16V GL Top 4WD (Kombi);CHF 3'000.–;107 PS;5.2008;177'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1163;Etoy;Rte de la Chenalette 10;***confidential***;SUZUKI;3000;107;5.2008;5;2008;2008-05
https://www.autoscout24.ch/7479893;7479893;2020_03_10 21:51:26;FORD B-Max 1.0 SCTi Titanium (Kompaktvan / Minivan);CHF 12'400.–;125 PS;10.2017;24'100 km;Benzin;Schaltgetriebe manuell;***confidential***;4058;Basel;Hirzbrunnenstrasse 14;***confidential***;FORD;12400;125;10.2017;10;2017;2017-10
https://www.autoscout24.ch/7468892;7468892;2020_03_10 21:51:28;FORD B-Max 1.0 SCTi Titanium (Kompaktvan / Minivan);CHF 7'900.–;100 PS;9.2012;78'000 km;Benzin;Schaltgetriebe manuell;***confidential***;3973;Venthône;3973 Venthône;***confidential***;FORD;7900;100;9.2012;9;2012;2012-09
https://www.autoscout24.ch/7489310;7489310;2020_03_10 21:54:35;FIAT Punto 1.4 16V Turbo Sport (Kleinwagen);CHF 3'800.–;120 PS;9.2008;159'900 km;Benzin;Schaltgetriebe manuell;***confidential***;4634;Wisen;Ausserdorfstrasse 35a;***confidential***;FIAT;3800;120;9.2008;9;2008;2008-09
https://www.autoscout24.ch/7479557;7479557;2020_03_10 21:56:02;NISSAN Qashqai +2 2.0 4WD acenta (SUV / Geländewagen);CHF 6'300.–;141 PS;7.2009;112'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6422;Steinen;Frauholzstrasse 32;***confidential***;NISSAN;6300;141;7.2009;7;2009;2009-07
https://www.autoscout24.ch/7179771;7179771;2020_03_10 21:57:12;RENAULT Grand Scénic 1.6 dCi Bose (Kompaktvan / Minivan);CHF 13'800.–;130 PS;5.2016;41'000 km;Diesel;Schaltgetriebe manuell;***confidential***;1920;Martigny;Courvieux 9;***confidential***;RENAULT;13800;130;5.2016;5;2016;2016-05
https://www.autoscout24.ch/7448768;7448768;2020_03_10 21:57:51;MERCEDES-BENZ CLA Shooting Brake 250 Sport 4Matic 7G-DCT (Kombi);CHF 35'900.–;218 PS;9.2017;32'800 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;7000;Chur;7000 Chur;***confidential***;MERCEDES-BENZ;35900;218;9.2017;9;2017;2017-09
https://www.autoscout24.ch/7474507;7474507;2020_03_10 21:57:58;MERCEDES-BENZ CLA Shooting Brake 250 Sport 7G-DCT 4Matic (Kombi);CHF 26'700.–;211 PS;3.2015;80'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8805;Richterswil;Gerbestrasse 15;***confidential***;MERCEDES-BENZ;26700;211;3.2015;3;2015;2015-03
https://www.autoscout24.ch/7427790;7427790;2020_03_10 21:59:04;BMW 125i Coupé (Coupé);CHF 8'900.–;218 PS;11.2008;118'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6006;Luzern;Schädrütistrasse 39;***confidential***;BMW;8900;218;11.2008;11;2008;2008-11
https://www.autoscout24.ch/7478106;7478106;2020_03_10 22:01:24;OPEL Corsa 1.0 TP (Kleinwagen);CHF 4'600.–;69 PS;1.2011;100'000 km;Benzin;Schaltgetriebe manuell;***confidential***;3322;Urtenen-Schönbühl;Grubenstrasse 66;***confidential***;OPEL;4600;69;1.2011;1;2011;2011-01
https://www.autoscout24.ch/7035051;7035051;2020_03_10 22:07:03;MERCEDES-BENZ A 45 AMG 4Matic Speedshift 7G-DCT (Limousine);CHF 25'999.–;410 PS;10.2013;90'115 km;Benzin;Automat sequentiell;***confidential***;8047;Zürich;Schützenrain 31;***confidential***;MERCEDES-BENZ;25999;410;10.2013;10;2013;2013-10
https://www.autoscout24.ch/6662603;6662603;2020_03_10 22:08:56;BMW 735i (Limousine);CHF 14'500.–;238 PS;1.1999;115'000 km;Benzin;Automat;***confidential***;8303;Bassersdorf;Im Waldacher 59;***confidential***;BMW;14500;238;1.1999;1;1999;1999-01
https://www.autoscout24.ch/7428013;7428013;2020_03_10 22:09:10;BMW 740d (Limousine);CHF 20'999.–;306 PS;2.201;136'000 km;Diesel;Automat sequentiell;***confidential***;8424;Embrach;8424 Embrach;***confidential***;BMW;20999;306;2.201;2;2010;2010-02
https://www.autoscout24.ch/6596513;6596513;2020_03_10 22:10:20;VW T4 2.5TDI syncro (Kompaktvan / Minivan);CHF 8'500.–;102 PS;1.2001;193'000 km;Diesel;Schaltgetriebe manuell;***confidential***;1242;Satigny;1242 Satigny;***confidential***;VW;8500;102;1.2001;1;2001;2001-01
https://www.autoscout24.ch/7481608;7481608;2020_03_10 22:14:04;MERCEDES-BENZ A 200 AMG Line (Limousine);CHF 28'900.–;156 PS;5.2017;47'099 km;Benzin;Schaltgetriebe manuell;***confidential***;5036;Oberentfelden;Zopfweg 4;***confidential***;MERCEDES-BENZ;28900;156;5.2017;5;2017;2017-05
https://www.autoscout24.ch/7228804;7228804;2020_03_10 22:24:27;MINI Cooper Cabriolet (Cabriolet);CHF 9'500.–;122 PS;4.2012;110'830 km;Benzin;Schaltgetriebe manuell;***confidential***;5074;Eiken;Grendelweg 5;***confidential***;MINI;9500;122;4.2012;4;2012;2012-04
https://www.autoscout24.ch/7411415;7411415;2020_03_10 22:38:48;VW Polo 1.2 12V Team (Kleinwagen);CHF 10'500.–;70 PS;1.2012;45'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1231;Conches;27, chemin de la Colombe;***confidential***;VW;10500;70;1.2012;1;2012;2012-01
https://www.autoscout24.ch/7176186;7176186;2020_03_10 22:41:23;LOTUS Eclat (Coupé);CHF 42'000.–;122 PS;6.1976;61'500 km;Benzin;Schaltgetriebe;***confidential***;1609;St-Martin;Route de Bussigny 7;***confidential***;LOTUS;42000;122;6.1976;6;1976;1976-06
https://www.autoscout24.ch/7478531;7478531;2020_03_10 22:45:17;BMW 318i Touring (Kombi);CHF 5'900.–;143 PS;6.2009;225'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8330;Pfäffikon;Schönbüelstrasse 30;***confidential***;BMW;5900;143;6.2009;6;2009;2009-06
https://www.autoscout24.ch/7434824;7434824;2020_03_10 22:45:23;BMW 318i Touring (Kombi);CHF 6'999.–;143 PS;8.2009;111'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8907;Wettswil;Kirchgasse 30;***confidential***;BMW;6999;143;8.2009;8;2009;2009-08
https://www.autoscout24.ch/7450865;7450865;2020_03_10 22:51:11;MINI Clubman One (Kombi);CHF 3'300.–;95 PS;3.201;182'000 km;Benzin;Schaltgetriebe manuell;***confidential***;7500;St. Moritz;via Somplaz 10;***confidential***;MINI;3300;95;3.201;3;2010;2010-03
https://www.autoscout24.ch/7480364;7480364;2020_03_10 22:57:26;HYUNDAI i30 1.6 CRDI 20 Edition (Limousine);CHF 4'500.–;90 PS;2.2012;154'000 km;Diesel;Schaltgetriebe;***confidential***;8303;Bassersdorf;8303 Bassersdorf;***confidential***;HYUNDAI;4500;90;2.2012;2;2012;2012-02
https://www.autoscout24.ch/6522516;6522516;2020_03_10 23:12:42;MERCEDES-BENZ CL 500 7G-Tronic (Coupé);CHF 15'200.–;388 PS;2.2007;195'000 km;Benzin;Automat sequentiell;***confidential***;9450;Altstätten;Burst 4;***confidential***;MERCEDES-BENZ;15200;388;2.2007;2;2007;2007-02
https://www.autoscout24.ch/7489615;7489615;2020_03_10 23:24:03;TOYOTA Sienna LTD AWD (Limousine);CHF 32'000.–;267 PS;12.2013;46'000 km;Benzin;Automat;***confidential***;8181;Höri;Alte Kaiserstuhlerstrasse-7;***confidential***;TOYOTA;32000;267;12.2013;12;2013;2013-12
https://www.autoscout24.ch/7361293;7361293;2020_03_10 23:32:31;BMW M3 Cabriolet DSG (Cabriolet);CHF 35'000.–;420 PS;5.2013;92'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;4056;Basel;Saint-Louis-Strasse 24;***confidential***;BMW;35000;420;5.2013;5;2013;2013-05
https://www.autoscout24.ch/7077842;7077842;2020_03_10 23:32:34;BMW M3 Cabriolet DSG (Cabriolet);CHF 35'500.–;420 PS;5.2012;101'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;4142;Münchenstein;Zollweidenstrasse 29;***confidential***;BMW;35500;420;5.2012;5;2012;2012-05
https://www.autoscout24.ch/6791980;6791980;2020_03_10 23:32:37;BMW M3 Cabriolet DSG (Cabriolet);CHF 46'800.–;420 PS;2.2013;38'500 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;6022;Grossswangen;Innerdorf 12;***confidential***;BMW;46800;420;2.2013;2;2013;2013-02
https://www.autoscout24.ch/7447690;7447690;2020_03_10 23:44:20;BMW i3 (60Ah) Range Extender (Kleinwagen);CHF 23'900.–;170 PS;1.2016;43'000 km;Plug-in-Hybrid Benzin/Elektro;Automatisiertes Schaltgetriebe;***confidential***;1867;ollon;Chemin de 33Magnenèche;***confidential***;BMW;23900;170;1.2016;1;2016;2016-01
https://www.autoscout24.ch/7428450;7428450;2020_03_10 23:54:23;VOLVO XC90 D5 AWD Sport (SUV / Geländewagen);CHF 12'500.–;185 PS;5.2008;158'500 km;Diesel;Automatik-Getriebe;***confidential***;8332;Russikon;Madetswilerstr. 14;***confidential***;VOLVO;12500;185;5.2008;5;2008;2008-05
https://www.autoscout24.ch/7448966;7448966;2020_03_10 23:54:31;VOLVO XC90 D5 AWD Summum (SUV / Geländewagen);CHF 4'400.–;185 PS;3.2006;324'000 km;Diesel;Automat;***confidential***;8049;Zürich;Limmattalstrasse 266;***confidential***;VOLVO;4400;185;3.2006;3;2006;2006-03
https://www.autoscout24.ch/6816722;6816722;2020_03_10 23:56:17;MERCEDES-BENZ V 250 d lang 4Matic 7G-Tronic (Kompaktvan / Minivan);CHF 36'000.–;190 PS;7.2016;80'300 km;Diesel;Automat sequentiell;***confidential***;1950;sion;1950 sion;***confidential***;MERCEDES-BENZ;36000;190;7.2016;7;2016;2016-07
https://www.autoscout24.ch/7495280;7495280;2020_03_10 23:58:24;MASERATI GranCabrio Automatica (Cabriolet);CHF 53'998.–;440 PS;4.2011;35'000 km;Benzin;Automat sequentiell;***confidential***;8703;Erlenbach;Bahnhofstrasse 33;***confidential***;MASERATI;53998;440;4.2011;4;2011;2011-04
https://www.autoscout24.ch/7348078;7348078;2020_03_11 00:05:42;MERCEDES-BENZ C 250 CDI Elégance 4Matic 7G-Tronic (Kombi);CHF 10'950.–;204 PS;3.2012;182'960 km;Diesel;Automat sequentiell;***confidential***;8046;Zürich;Schuhmacherweg;***confidential***;MERCEDES-BENZ;10950;204;3.2012;3;2012;2012-03
https://www.autoscout24.ch/5228305;5228305;2020_03_11 00:11:08;BMW M6 SMG (Cabriolet);CHF 25'999.–;507 PS;5.2008;75'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8152;Opfikon;8152 Opfikon;***confidential***;BMW;25999;507;5.2008;5;2008;2008-05
https://www.autoscout24.ch/7489281;7489281;2020_03_11 00:16:13;PORSCHE Panamera 4S 3.0 PDK (Limousine);CHF 40'800.–;420 PS;5.2014;144'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1680;Romont;Rue de la gare 1;***confidential***;PORSCHE;40800;420;5.2014;5;2014;2014-05
https://www.autoscout24.ch/7297368;7297368;2020_03_11 00:16:23;PORSCHE Panamera 4S 3.0 PDK (Limousine);CHF 56'900.–;420 PS;3.2015;61'400 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;6855;Stabio;6855 Stabio;***confidential***;PORSCHE;56900;420;3.2015;3;2015;2015-03
https://www.autoscout24.ch/6920745;6920745;2020_03_11 00:16:30;PORSCHE Panamera 4S 3.0 PDK (Limousine);CHF 55'900.–;420 PS;7.2014;94'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8304;Wallisellen;8304 Wallisellen;***confidential***;PORSCHE;55900;420;7.2014;7;2014;2014-07
https://www.autoscout24.ch/7179692;7179692;2020_03_11 00:21:09;BMW 335i Cabriolet DSG (Cabriolet);CHF 18'700.–;306 PS;9.201;134'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;1869;Massongex;1869 Massongex;***confidential***;BMW;18700;306;9.201;9;2010;2010-09
https://www.autoscout24.ch/6892680;6892680;2020_03_11 00:21:13;BMW 335i Cabriolet DSG (Cabriolet);CHF 21'900.–;306 PS;4.2009;66'666 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;9327;Tübch;Steinacherstrasse 29c;***confidential***;BMW;21900;306;4.2009;4;2009;2009-04
https://www.autoscout24.ch/6887385;6887385;2020_03_11 00:21:15;BMW 335i Cabriolet DSG (Cabriolet);CHF 23'000.–;306 PS;5.201;88'500 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8134;Adliswil;Pumpwerkstrassse 7;***confidential***;BMW;23000;306;5.201;5;2010;2010-05
https://www.autoscout24.ch/7477351;7477351;2020_03_11 00:21:20;BMW 335i Cabriolet Steptronic (Cabriolet);CHF 16'900.–;306 PS;9.2007;79'800 km;Benzin;Automat sequentiell;***confidential***;3074;Muri;Worbstrasse 46;***confidential***;BMW;16900;306;9.2007;9;2007;2007-09
https://www.autoscout24.ch/7475478;7475478;2020_03_11 00:23:28;MINI Countryman Cooper S ALL4 (SUV / Geländewagen);CHF 13'490.–;184 PS;10.2011;59'570 km;Benzin;Schaltgetriebe manuell;***confidential***;8132;Egg b. Zürich;Mönchaltorferstrasse 16.;***confidential***;MINI;13490;184;10.2011;10;2011;2011-10
https://www.autoscout24.ch/7494727;7494727;2020_03_11 00:25:21;MAZDA MX-5 1.8i-16 Youngster (Cabriolet);CHF 2'300.–;140 PS;4.1998;143'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4600;Olten;Weingartenstrasse 45;***confidential***;MAZDA;2300;140;4.1998;4;1998;1998-04
https://www.autoscout24.ch/7451872;7451872;2020_03_11 00:26:20;SMART fortwo passion softouch (Cabriolet);CHF 3'430.–;71 PS;7.2007;91'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;8280;Kreuzlingen;8280 Kreuzlingen;***confidential***;SMART;3430;71;7.2007;7;2007;2007-07
https://www.autoscout24.ch/6312257;6312257;2020_03_11 00:27:18;VW T5 Caravelle Comfort 2.5 TDI Langer Radstand, Schiebetüren L+R, 8 Sitzplätze, VIP-Fahrzeug / Camper (Bus);CHF 19'980.–;131 PS;12.2007;159'000 km;Diesel;Automatik-Getriebe;***confidential***;3178;Bösingen;3178 Bösingen;***confidential***;VW;19980;131;12.2007;12;2007;2007-12
https://www.autoscout24.ch/7466628;7466628;2020_03_11 00:31:13;SUBARU Impreza 2.0XV Trend (Limousine);CHF 8'500.–;150 PS;9.201;94'286 km;Benzin;Schaltgetriebe manuell;***confidential***;6934;Bioggio;Via Longa 5;***confidential***;SUBARU;8500;150;9.201;9;2010;2010-09
https://www.autoscout24.ch/7406675;7406675;2020_03_11 00:31:25;SUBARU Impreza 2.5 Turbo 4WD WRX Celebration (Limousine);CHF 9'900.–;230 PS;2.2009;105'000 km;Benzin;Schaltgetriebe manuell;***confidential***;4665;Oftringen;Neugasse2;***confidential***;SUBARU;9900;230;2.2009;2;2009;2009-02
https://www.autoscout24.ch/7463911;7463911;2020_03_11 00:40:27;TOYOTA RAV-4 2.5 HSD Style e-CVT 2WD (SUV / Geländewagen);CHF 26'500.–;197 PS;3.2017;38'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;***confidential***;6833;VACALLO;DEI LARICI 7;***confidential***;TOYOTA;26500;197;3.2017;3;2017;2017-03
https://www.autoscout24.ch/7434537;7434537;2020_03_11 00:41:27;MERCEDES-BENZ C 220 BlueTEC Swiss Star AMG Line (Kombi);CHF 22'800.–;170 PS;7.2015;80'000 km;Diesel;Schaltgetriebe manuell;***confidential***;5442;Fislisbach;Büntenstrasse 1.;***confidential***;MERCEDES-BENZ;22800;170;7.2015;7;2015;2015-07
https://www.autoscout24.ch/7474862;7474862;2020_03_11 00:41:36;MERCEDES-BENZ C 220 BlueTEC Swiss Star Avantgarde 7G-Tronic (Kombi);CHF 20'800.–;170 PS;1.2015;99'250 km;Diesel;Automat sequentiell;***confidential***;4127;Birsfeledn;4127 Birsfeledn;***confidential***;MERCEDES-BENZ;20800;170;1.2015;1;2015;2015-01
https://www.autoscout24.ch/7075772;7075772;2020_03_11 00:52:09;TRIUMPH TR6 PI (Cabriolet);CHF 31'900.–;125 PS;4.1973;65'000 km;Schaltgetriebe manuell;Hinterradantrieb;***confidential***;1226;Geneve;1226 Geneve;***confidential***;TRIUMPH;31900;125;4.1973;4;1973;1973-04
https://www.autoscout24.ch/7490939;7490939;2020_03_11 00:55:44;BMW M135i xDrive Steptronic (Limousine);CHF 19'300.–;320 PS;12.2013;135'000 km;Benzin;Automat sequentiell;***confidential***;7415;Pratval;7415 Pratval;***confidential***;BMW;19300;320;12.2013;12;2013;2013-12
https://www.autoscout24.ch/7449728;7449728;2020_03_11 00:59:31;MAZDA CX-5 2.2 D Ambition AWD Automatic (SUV / Geländewagen);CHF 14'000.–;150 PS;12.2012;112'000 km;Diesel;Automat sequentiell;***confidential***;8600;Dübendorf;Alte Gfennstrasse 8c;***confidential***;MAZDA;14000;150;12.2012;12;2012;2012-12
https://www.autoscout24.ch/7030163;7030163;2020_03_11 01:00:17;BMW 330d xDrive Touring Steptronic (Kombi);CHF 11'900.–;245 PS;8.2009;184'000 km;Diesel;Automat;***confidential***;8121;Benglen;Cholibuck 2;***confidential***;BMW;11900;245;8.2009;8;2009;2009-08
https://www.autoscout24.ch/6572494;6572494;2020_03_11 01:00:20;BMW 330d xDrive Touring Steptronic (Kombi);CHF 16'990.–;258 PS;5.2013;145'000 km;Diesel;Automat sequentiell;***confidential***;9030;Abtwil;Auwiesenstrasse 30;***confidential***;BMW;16990;258;5.2013;5;2013;2013-05
https://www.autoscout24.ch/7488924;7488924;2020_03_11 01:05:26;MERCEDES-BENZ GLC Coupé 250 d AMG Line 4Matic 9G-Tronic (SUV / Geländewagen);CHF 49'990.–;204 PS;11.2016;49'890 km;Diesel;Automat sequentiell;***confidential***;5102;Rupperswil;Aarestrasse 1;***confidential***;MERCEDES-BENZ;49990;204;11.2016;11;2016;2016-11
https://www.autoscout24.ch/7464348;7464348;2020_03_11 01:08:18;OPEL Astra 1.4i 16V Turbo Drive Automatic (Limousine);CHF 11'400.–;140 PS;1.2015;32'500 km;Benzin;Automat sequentiell;***confidential***;8003;Zürich;8003 Zürich;***confidential***;OPEL;11400;140;1.2015;1;2015;2015-01
https://www.autoscout24.ch/7438727;7438727;2020_03_11 01:22:39;BMW 320d Touring (Kombi);CHF 12'500.–;184 PS;12.2012;118'600 km;Diesel;Schaltgetriebe manuell;***confidential***;8802;Kilchberg;Paradiesstrasse 4A;***confidential***;BMW;12500;184;12.2012;12;2012;2012-12
https://www.autoscout24.ch/7408636;7408636;2020_03_11 01:28:28;ALFA ROMEO 156 Sportwagon 3.2 V6 GTA SLSPD (Kombi);CHF 12'500.–;250 PS;4.2003;132'000 km;Benzin;Automatisiertes Schaltgetriebe;***confidential***;9320;Arbon;Landquartstrasse 6;***confidential***;ALFA;12500;250;4.2003;4;2003;2003-04
https://www.autoscout24.ch/7448030;7448030;2020_03_11 01:32:33;BMW 635 CSI (Veteran) (Coupé);CHF 24'990.–;218 PS;6.1979;185'000 km;Benzin;Schaltgetriebe manuell;***confidential***;3600;Thun;Marquard - Wocher - Strasse 57;***confidential***;BMW;24990;218;6.1979;6;1979;1979-06
https://www.autoscout24.ch/5920393;5920393;2020_03_11 01:32:44;BMW 635CSi (Limousine);CHF 24'900.–;204 PS;10.1986;8'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6463;Bürglen;Obriedenstrasse 4;***confidential***;BMW;24900;204;10.1986;10;1986;1986-10
https://www.autoscout24.ch/6084128;6084128;2020_03_11 01:32:47;BMW 635CSi A (Coupé);CHF 19'950.–;211 PS;3.1989;290'104 km;Benzin;Automat;***confidential***;4600;Olten;Frohburgstrasse 10;***confidential***;BMW;19950;211;3.1989;3;1989;1989-03
https://www.autoscout24.ch/4822427;4822427;2020_03_11 01:32:50;BMW 635CSi A (Coupé);CHF 23'000.–;204 PS;5.1986;149'000 km;Benzin;Automat;***confidential***;4058;Basel;Bäumlihofstrasse 82;***confidential***;BMW;23000;204;5.1986;5;1986;1986-05
https://www.autoscout24.ch/7492234;7492234;2020_03_11 01:38:35;BMW 330i (Limousine);CHF 13'500.–;272 PS;4.2009;161'000 km;Benzin;Schaltgetriebe manuell;***confidential***;9500;Wil;Fürstenlandstrasse 65;***confidential***;BMW;13500;272;4.2009;4;2009;2009-04
https://www.autoscout24.ch/7465737;7465737;2020_03_11 01:38:44;BMW 330i (Limousine);CHF 5'900.–;231 PS;7.2004;235'000 km;Benzin;Schaltgetriebe manuell;***confidential***;5042;Hirschthal;Eggstrasse 8;***confidential***;BMW;5900;231;7.2004;7;2004;2004-07
https://www.autoscout24.ch/7449224;7449224;2020_03_11 01:38:45;BMW 330i (Limousine);CHF 6'400.–;258 PS;5.2005;170'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6243;Egolzwil;Gehrenmatt 5;***confidential***;BMW;6400;258;5.2005;5;2005;2005-05
https://www.autoscout24.ch/7476469;7476469;2020_03_11 01:39:26;OPEL Corsa 1.2 TP (Kleinwagen);CHF 5'000.–;80 PS;4.2007;60'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8207;Schaffhausen;Stüdliackerstrasse 19;***confidential***;OPEL;5000;80;4.2007;4;2007;2007-04
https://www.autoscout24.ch/7489487;7489487;2020_03_11 01:40:10;MERCEDES-BENZ G 500 7G-Tronic (SUV / Geländewagen);CHF 89'999.–;422 PS;2.2016;40'200 km;Benzin;Automat sequentiell;***confidential***;4153;Reinach;Eremitagestrasse 5;***confidential***;MERCEDES-BENZ;89999;422;2.2016;2;2016;2016-02
https://www.autoscout24.ch/7476919;7476919;2020_03_11 01:40:30;MERCEDES-BENZ G 500 AMG Line 9G-Tronic (SUV / Geländewagen);CHF 163'000.–;422 PS;2.2019;5'400 km;Benzin;Automat sequentiell;***confidential***;8001;Zürich;Hirschengraben 28;***confidential***;MERCEDES-BENZ;163000;422;2.2019;2;2019;2019-02
https://www.autoscout24.ch/7303576;7303576;2020_03_11 01:40:36;MERCEDES-BENZ G 500 Automatic (SUV / Geländewagen);CHF 22'500.–;296 PS;1.2005;271'500 km;Benzin;Automat;***confidential***;3612;Steffisburg;3612 Steffisburg;***confidential***;MERCEDES-BENZ;22500;296;1.2005;1;2005;2005-01
https://www.autoscout24.ch/7211039;7211039;2020_03_11 01:53:36;MINI Cooper S (Kleinwagen);CHF 14'900.–;192 PS;4.2014;75'000 km;Benzin;Schaltgetriebe manuell;***confidential***;2540;Grenchen;Dammstrasse 18;***confidential***;MINI;14900;192;4.2014;4;2014;2014-04
https://www.autoscout24.ch/7198746;7198746;2020_03_11 01:53:40;MINI Cooper S (Kleinwagen);CHF 19'900.–;192 PS;9.2016;52'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6834;Morbio Inferiore;Via Vela 14;***confidential***;MINI;19900;192;9.2016;9;2016;2016-09
https://www.autoscout24.ch/7449879;7449879;2020_03_11 02:10:39;VW Up 1.0 BMT move up (Kleinwagen);CHF 7'500.–;60 PS;2.2013;15'000 km;Benzin;Schaltgetriebe manuell;***confidential***;8645;Jona;Fuchsenbergstrasse 23;***confidential***;VW;7500;60;2.2013;2;2013;2013-02
https://www.autoscout24.ch/7430604;7430604;2020_03_11 02:10:42;VW Up 1.0 BMT move up (Kleinwagen);CHF 6'500.–;60 PS;9.2013;40'700 km;Benzin;Schaltgetriebe manuell;***confidential***;2544;Bettlach;2544 Bettlach;***confidential***;VW;6500;60;9.2013;9;2013;2013-09
https://www.autoscout24.ch/7428512;7428512;2020_03_11 02:16:25;BMW 520d Touring (Kombi);CHF 6'000.–;163 PS;5.2006;198'935 km;Diesel;Schaltgetriebe manuell;***confidential***;3966;Chalais;RUE centrale 4;***confidential***;BMW;6000;163;5.2006;5;2006;2006-05
https://www.autoscout24.ch/7407359;7407359;2020_03_11 02:21:35;SUZUKI Swift 1.2i 16V GA (Kleinwagen);CHF 4'900.–;94 PS;3.2013;97'000 km;Benzin;Schaltgetriebe manuell;***confidential***;1687;Estévenens;Rte d'Estévenens 81;***confidential***;SUZUKI;4900;94;3.2013;3;2013;2013-03
https://www.autoscout24.ch/7390108;7390108;2020_03_11 02:28:34;AUDI 80 Cabriolet (Cabriolet);CHF 8'500.–;150 PS;5.1996;72'000 km;Benzin;Schaltgetriebe manuell;***confidential***;5412;Gebenstorf;Neumattstrasse 5;***confidential***;AUDI;8500;150;5.1996;5;1996;1996-05
https://www.autoscout24.ch/7468364;7468364;2020_03_11 02:29:43;AUDI RS4 Avant 2.9 TFSI quattro tiptronic (Kombi);CHF 76'000.–;450 PS;6.2018;22'000 km;Benzin;Automat sequentiell;***confidential***;1297;Founex;Grand Rue 4A;***confidential***;AUDI;76000;450;6.2018;6;2018;2018-06
https://www.autoscout24.ch/7464887;7464887;2020_03_11 02:31:28;HONDA CR-V 1.6 i-DTEC Executive 4WD Automatic (SUV / Geländewagen);CHF 25'500.–;160 PS;5.2017;13'400 km;Diesel;Automat sequentiell;***confidential***;8125;Zollikerberg;Langwattstr. 14;***confidential***;HONDA;25500;160;5.2017;5;2017;2017-05
https://www.autoscout24.ch/7116850;7116850;2020_03_11 02:31:41;HONDA CR-V 1.6 i-DTEC Executive 4WD Automatic (SUV / Geländewagen);CHF 28'590.–;160 PS;4.2018;29'700 km;Diesel;Automat sequentiell;***confidential***;8902;Urdorf;Neumattstrasse 19;***confidential***;HONDA;28590;160;4.2018;4;2018;2018-04
https://www.autoscout24.ch/7487876;7487876;2020_03_12 09:34:09;VW Golf 2.0 TDI GT DSG (Limousine);CHF 12'400.–;170 PS;10.2012;156'000 km;Diesel;Automatisiertes Schaltgetriebe;***confidential***;8608;Bubikon;Wändhüslenstrasse 8;***confidential***;VW;12400;170;10.2012;10;2012;2012-10
https://www.autoscout24.ch/6716479;6716479;2020_03_12 09:36:41;VW Corrado 2900 VR6 (Coupé);CHF 10'000.–;190 PS;6.1993;119'000 km;Benzin;Schaltgetriebe manuell;***confidential***;6422;Steinen;Sonnmatt, 4;***confidential***;VW;10000;190;6.1993;6;1993;1993-06
https://www.autoscout24.ch/7478503;7478503;2020_03_12 09:42:45;NISSAN Terrano 3.0 Di Luxury Wagon (SUV / Geländewagen);CHF 3'000.–;154 PS;9.2004;191'800 km;Diesel;Schaltgetriebe manuell;***confidential***;3986;Ried-Mörel;3986 Ried-Mörel;***confidential***;NISSAN;3000;154;9.2004;9;2004;2004-09
