,web-scraper-order,address_raw,rooms,area,luxurious,price,price_per_m2,lat,lon,bfs_number,bfs_name,pop,pop_dens,frg_pct,emp,mean_taxable_income
391,1693998381-988,"Sulzerallee 51, 8404 Winterthur, ZH",2.5,58.0,0,1621.0,27.95,47.502605438232415,8.762682914733888,230,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70118.99692019
392,1693998381-991,"Katharina Sulzer Platz 2, 8400 Winterthur, ZH",1.0,163.0,0,2800.0,17.18,47.496612548828125,8.718550682067873,230,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70118.99692019
393,1693998381-996,"Sulzerallee 51, 8404 Winterthur, ZH",4.5,108.0,0,2430.0,22.5,47.502605438232415,8.762682914733888,230,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70118.99692019
394,1693998381-1000,"Moosackerstrasse 5, 8405 Winterthur, ZH",2.5,70.0,0,2850.0,40.71,47.478382110595696,8.767664909362795,230,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70118.99692019
395,1693998381-1003,"Ebnetstrasse 6, 8406 Winterthur, ZH",1.5,30.0,0,2150.0,71.67,47.492630004882805,8.71047878265381,230,Winterthur,113173,1662.5973262818,24.535003932,73339.0,70118.99692019
396,1693998205-37,"Tisliacherstrasse 8, 8320 Fehraltorf, ZH",5.5,166.0,0,3500.0,21.08,47.383731842041016,8.760611534118652,172,Fehraltorf,6485,684.7940865892,18.2266769468,4271.0,79045.183407611
397,1693998240-218,"Hint. Grundstr. 26, 8320 Fehraltorf, ZH",3.0,93.0,0,1466.0,15.76,47.38629913330078,8.758942604064941,172,Fehraltorf,6485,684.7940865892,18.2266769468,4271.0,79045.183407611
398,1693998240-219,"Hint. Grundstr. 22, 8320 Fehraltorf, ZH",3.5,97.0,0,1400.0,14.43,47.38653564453125,8.758410453796388,172,Fehraltorf,6485,684.7940865892,18.2266769468,4271.0,79045.183407611
399,1693998313-633,"Hint. Grundstr. 24, 8320 Fehraltorf, ZH",5.5,127.0,0,1740.0,13.7,47.38648223876953,8.758552551269531,172,Fehraltorf,6485,684.7940865892,18.2266769468,4271.0,79045.183407611
400,1693998349-827,"Geerenstrasse 2, 8320 Fehraltorf, ZH",3.5,81.0,0,1982.0,24.47,47.38558197021484,8.752107620239258,172,Fehraltorf,6485,684.7940865892,18.2266769468,4271.0,79045.183407611
401,1693998205-38,"Buckwiesstrasse 12, 8700 Küsnacht ZH, ZH",5.5,232.0,0,8500.0,36.64,47.31980514526367,8.59211254119873,154,Küsnacht (ZH),14564,1178.3171521036,26.5037077726,6401.0,174434.53705041
402,1693998243-252,"Erlenweg 7, 8700 Küsnacht ZH, ZH",4.0,89.0,0,2975.0,33.43,47.31021118164063,8.588823318481445,154,Küsnacht (ZH),14564,1178.3171521036,26.5037077726,6401.0,174434.53705041
403,1693998256-315,"Rietstrasse 7A, 8700 Küsnacht ZH, ZH",4.0,88.0,0,3200.0,36.36,47.329193115234375,8.60510540008545,154,Küsnacht (ZH),14564,1178.3171521036,26.5037077726,6401.0,174434.53705041
404,1693998205-39,"Binzigerstrasse 52, 8707 Uetikon am See, ZH",6.5,300.0,1,11.0,0.04,47.26718521118164,8.689931869506836,159,Uetikon am See,6201,1792.1965317919,21.2707627802,1480.0,118977.37669764
405,1693998205-40,"Hinterdorfstr. 4, 8315 Lindau, ZH",4.5,124.0,0,2740.0,22.1,47.44243621826172,8.67141628265381,176,Lindau,5605,467.4728940784,20.8206958073,2802.0,83576.692373607
406,1693998205-44,"Friedenweg 5, 8192 Glattfelden, ZH",3.5,100.0,0,2080.0,20.8,47.55609893798828,8.506474494934082,58,Glattfelden,5217,424.1463414634,24.5351734713,1104.0,72133.750579509
407,1693998219-98,"Hagenbuchstrasse 29, 8192 Zweidlen, ZH",3.5,96.0,0,2300.0,23.96,47.570011138916016,8.469552993774414,58,Glattfelden,5217,424.1463414634,24.5351734713,1104.0,72133.750579509
408,1693998344-813,"Unterwerkstrasse 30, 8192 Zweidlen, ZH",2.5,77.0,0,1990.0,25.84,47.56917190551758,8.473433494567873,58,Glattfelden,5217,424.1463414634,24.5351734713,1104.0,72133.750579509
409,1693998349-818,"Unterwerkstrasse 30, 8192 Zweidlen, ZH",3.5,90.0,0,2090.0,23.22,47.56917190551758,8.473433494567873,58,Glattfelden,5217,424.1463414634,24.5351734713,1104.0,72133.750579509
410,1693998349-819,"Unterwerkstrasse 26, 8192 Zweidlen, ZH",3.5,88.0,0,2090.0,23.75,47.5696449279785,8.473164558410646,58,Glattfelden,5217,424.1463414634,24.5351734713,1104.0,72133.750579509
411,1693998205-45,"Niederglatterstrasse 21, 8155 Niederhasli, ZH",3.5,80.0,0,2237.0,27.96,47.48181915283203,8.487357139587402,90,Niederhasli,9345,826.9911504425,25.7998929909,2505.0,71809.215885947
412,1693998219-115,"Heiselstrasse 89, 8155 Niederhasli, ZH",2.5,57.0,0,1370.0,24.04,47.483543395996094,8.496526718139648,90,Niederhasli,9345,826.9911504425,25.7998929909,2505.0,71809.215885947
413,1693998265-371,"Möslistrasse 6, 8155 Niederhasli, ZH",3.5,88.0,0,2085.0,23.69,47.48141098022461,8.49641227722168,90,Niederhasli,9345,826.9911504425,25.7998929909,2505.0,71809.215885947
414,1693998289-493,"Heiselstrasse 120, 8155 Niederhasli, ZH",4.5,137.0,0,2070.0,15.11,47.48178863525391,8.497633934020996,90,Niederhasli,9345,826.9911504425,25.7998929909,2505.0,71809.215885947
415,1693998305-595,"Adlibogenstrasse 37, 8155 Niederhasli, ZH",3.5,76.0,0,1715.0,22.57,47.48070526123047,8.497146606445312,90,Niederhasli,9345,826.9911504425,25.7998929909,2505.0,71809.215885947
416,1693998205-48,"Goldistenstrasse 23, 8625 Gossau ZH, ZH",7.5,210.0,0,4200.0,20.0,47.30751037597656,8.764126777648926,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
417,1693998309-616,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2.5,60.0,0,1750.0,29.17,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
418,1693998309-617,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2.5,56.0,0,1700.0,30.36,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
419,1693998321-690,"Rebhaldenstrasse 71, 8625 Gossau ZH, ZH",1.0,19.0,0,810.0,42.63,47.30525588989258,8.767916679382324,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
420,1693998373-937,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2.5,56.0,0,1800.0,32.14,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
421,1693998373-951,"Ametsbergstrasse 1, 8625 Gossau ZH, ZH",3.5,85.0,0,2490.0,29.29,47.30426406860351,8.76688289642334,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
422,1693998377-982,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2.5,58.0,0,1700.0,29.31,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
423,1693998377-983,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",3.5,76.0,0,2250.0,29.61,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
424,1693998377-984,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2.5,58.0,0,1950.0,33.62,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
425,1693998381-990,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",3.5,76.0,0,2150.0,28.29,47.30555725097656,8.76815128326416,115,Gossau (ZH),10280,562.9791894852,14.5719844358,2675.0,79184.009111617
426,1693998210-50,"8152 Glattpark (Opfikon), ZH",2.5,78.0,0,2750.0,35.26,47.42475509643555,8.563809394836426,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
427,1693998210-56,"8152 Glattbrugg, ZH",1.5,26.0,0,1600.0,61.54,47.43394470214844,8.570492744445803,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
428,1693998210-65,"Wallisellerstrasse 24, 8152 Glattbrugg, ZH",3.5,81.0,0,2650.0,32.72,47.433418273925774,8.568982124328613,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
429,1693998261-341,"8152 Opfikon, ZH",3.5,120.0,0,3850.0,32.08,47.43075180053711,8.577886581420898,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
430,1693998261-355,"Schaffhauserstrasse 129, 8152 Glattbrugg, ZH",1.0,16.0,0,750.0,46.88,47.43526458740234,8.56745433807373,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
431,1693998272-399,"Schaffhauserstrasse 129, 8152 Glattbrugg, ZH",1.0,15.0,0,750.0,50.0,47.43526458740234,8.56745433807373,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
432,1693998280-454,"Rohrstrasse 26, 8152 Opfikon, ZH",3.5,78.0,0,2720.0,34.87,47.4355697631836,8.564105987548828,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
433,1693998280-455,"Rohrstrasse 26, 8152 Opfikon, ZH",2.5,62.0,0,2060.0,33.23,47.4355697631836,8.564105987548828,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
434,1693998285-472,"Plattenstrasse 5, 8152 Glattbrugg, ZH",1.0,22.0,0,1290.0,58.64,47.435859680175774,8.565537452697754,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
435,1693998294-510,"Rohrstrasse 2, 8152 Glattbrugg, ZH",2.5,65.0,0,1482.0,22.8,47.435012817382805,8.566745758056642,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
436,1693998326-703,"Rietgrabenstrasse 46, 8152 Opfikon, ZH",3.0,64.0,0,1900.0,29.69,47.42569351196289,8.576032638549806,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
437,1693998344-796,"Thurgauerstrasse 138, 8152 Opfikon, ZH",2.5,82.0,0,2418.0,29.49,47.42422103881836,8.561259269714355,66,Opfikon,21014,3759.2128801431,44.9129151994,19226.0,71457.08410719
438,1693998210-51,"Hofackerstrasse 5, 8422 Pfungen, ZH",4.5,107.0,0,1900.0,17.76,47.515235900878906,8.642589569091799,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
439,1693998219-97,"Dättlikonerstrasse 4, 8422 Pfungen, ZH",2.5,86.0,0,2460.0,28.6,47.517913818359375,8.638660430908203,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
440,1693998219-116,"Grosswiesenstr. 61, 8422 Pfungen, ZH",2.5,60.0,0,1510.0,25.17,47.51723861694336,8.640911102294922,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
441,1693998224-144,"Dättlikonerstrasse 4, 8422 Pfungen, ZH",3.5,84.0,0,2230.0,26.55,47.517913818359375,8.638660430908203,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
442,1693998256-327,"Grosswiesenstr. 67, 8422 Pfungen, ZH",3.5,74.0,0,1620.0,21.89,47.51743316650391,8.640844345092773,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
443,1693998289-492,"Vorbruggenstrasse 9, 8422 Pfungen, ZH",2.5,67.0,0,1490.0,22.24,47.51897430419922,8.638788223266602,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
444,1693998321-685,"Vorbruggenstrasse 4B, 8422 Pfungen, ZH",4.5,91.0,0,1730.0,19.01,47.51792144775391,8.638983726501467,224,Pfungen,3900,781.5631262525,24.8461538462,1400.0,69490.671885192
445,1693998210-53,"Bergstrasse  16, 8955 Oetwil an der Limmat, ZH",5.5,282.0,0,6000.0,21.28,47.42891693115234,8.398645401000978,246,Oetwil an der Limmat,2515,907.9422382671,18.1312127237,295.0,90121.416803954
446,1693998233-169,"Schweizäckerstrasse 14, 8955 Oetwil an der Limmat, ZH",1.5,33.0,0,1440.0,43.64,47.42378616333008,8.403396606445312,246,Oetwil an der Limmat,2515,907.9422382671,18.1312127237,295.0,90121.416803954
447,1693998280-444,"Schweizäckerstrasse 12, 8955 Oetwil an der Limmat, ZH",1.5,33.0,0,1440.0,43.64,47.42401885986328,8.403019905090332,246,Oetwil an der Limmat,2515,907.9422382671,18.1312127237,295.0,90121.416803954
448,1693998305-578,"Schweizäckerstrasse 14, 8955 Oetwil an der Limmat, ZH",2.5,56.0,0,1740.0,31.07,47.42378616333008,8.403396606445312,246,Oetwil an der Limmat,2515,907.9422382671,18.1312127237,295.0,90121.416803954
449,1693998210-55,"8303 Bassersdorf, ZH",4.5,136.0,0,3400.0,25.0,47.44166946411133,8.630970001220703,52,Bassersdorf,11824,1309.4130675526,24.949255751,4597.0,79662.447176335
450,1693998305-583,"Auenring 1, 8303 Bassersdorf, ZH",2.0,56.0,0,1350.0,24.11,47.44049835205078,8.625197410583496,52,Bassersdorf,11824,1309.4130675526,24.949255751,4597.0,79662.447176335
451,1693998210-57,"8182 Hochfelden, ZH",5.5,148.0,0,2993.0,20.22,47.52261352539063,8.516746520996094,59,Hochfelden,1982,321.2317666126,13.7739656912,391.0,79792.424242424
452,1693998210-59,"8180 Bülach, ZH",4.0,80.0,0,2150.0,26.88,47.5200309753418,8.566342353820803,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
453,1693998214-75,"Fangletenstrasse 6, 8180 Bülach, ZH",3.5,96.0,0,2455.0,25.57,47.52735137939453,8.53823471069336,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
454,1693998214-89,"Schulhausstrasse, 8180 Bülach, ZH",1.0,20.0,0,750.0,37.5,47.51849365234375,8.537640571594238,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
455,1693998228-159,"Im Feld 10, 8180 Bülach, ZH",2.5,68.0,0,1750.0,25.74,47.5114860534668,8.539093971252441,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
456,1693998236-202,"Fangletenstrasse 6, 8180 Bülach, ZH",3.5,88.0,0,2392.0,27.18,47.52735137939453,8.53823471069336,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
457,1693998243-244,"8180 Bülach, ZH",4.5,140.0,0,2750.0,19.64,47.5200309753418,8.566342353820803,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
458,1693998256-324,"Gartematt 12, 8180 Bülach, ZH",2.5,69.0,0,1680.0,24.35,47.51938247680664,8.542832374572754,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
459,1693998276-417,"Nordstrasse 15, 8180 Bülach, ZH",1.5,26.0,0,1500.0,57.69,47.522808074951165,8.536508560180664,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
460,1693998276-431,"Kasernenstrasse 70, 8180 Bülach, ZH",3.0,63.0,0,1850.0,29.37,47.51632690429688,8.531111717224123,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
461,1693998280-456,"Allmendstrasse 32, 8180 Bülach, ZH",3.0,59.0,0,1580.0,26.78,47.514842987060554,8.533146858215332,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
462,1693998321-687,"Gussstrasse 34, 8180 Bülach, ZH",3.5,96.0,0,2250.0,23.44,47.5257225036621,8.537474632263184,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
463,1693998326-711,"Im Rietpark 15, 8180 Bülach, ZH",3.5,93.0,0,1940.0,20.86,47.51199722290039,8.544596672058105,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
464,1693998335-751,"Grampenweg 35, 8180 Bülach, ZH",4.5,120.0,0,2460.0,20.5,47.51690673828125,8.534177780151367,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
465,1693998344-801,"Südweg 4, 8180 Bülach, ZH",6.5,166.0,0,3310.0,19.94,47.512638092041016,8.54193115234375,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
466,1693998369-925,"Kreuzstrasse 11, 8180 Bülach, ZH",4.5,116.0,0,3190.0,27.5,47.51956558227539,8.541257858276367,53,Bülach,21372,1328.2784338098,28.0320044919,10973.0,74755.2946593
467,1693998210-60,"8340 Hinwil, ZH",5.5,135.0,0,3850.0,28.52,47.2918128967285,8.820669174194336,117,Hinwil,11277,506.1490125673,17.105613195,6999.0,72055.025927403
468,1693998256-329,"Gerichtshausstr. 3, 8340 Hinwil, ZH",4.5,92.0,0,1930.0,20.98,47.30440521240234,8.845050811767578,117,Hinwil,11277,506.1490125673,17.105613195,6999.0,72055.025927403
469,1693998360-869,"Unterdorfstr. 10, 8340 Hinwil, ZH",4.5,111.0,0,2450.0,22.07,47.30290603637695,8.837249755859377,117,Hinwil,11277,506.1490125673,17.105613195,6999.0,72055.025927403
470,1693998364-900,"Brandstr. 11b, 8340 Hinwil, ZH",3.5,104.0,0,2085.0,20.05,47.29561233520508,8.84046459197998,117,Hinwil,11277,506.1490125673,17.105613195,6999.0,72055.025927403
471,1693998210-62,"8800 Thalwil, ZH",2.5,75.0,0,1900.0,25.33,47.291381835937514,8.557698249816896,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
472,1693998252-296,"Posilipostrasse 10, 8800 Thalwil, ZH",1.0,35.0,0,1600.0,45.71,47.28444290161133,8.574564933776855,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
473,1693998252-306,"Seestrasse 13, 8800 Thalwil, ZH",3.5,130.0,0,6490.0,49.92,47.282573699951165,8.578234672546388,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
474,1693998256-320,"Obstgartenstr. 30, 8136 Gattikon, ZH",3.5,88.0,0,2450.0,27.84,47.28390502929688,8.549808502197266,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
475,1693998289-491,"Sonnenmatt 8, 8136 Gattikon, ZH",3.5,91.0,0,2185.0,24.01,47.28419876098633,8.54606819152832,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
476,1693998289-497,"Gattikonerstr. 101, 8136 Gattikon, ZH",2.5,89.0,0,2570.0,28.88,47.284194946289055,8.548237800598146,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
477,1693998301-562,"Sonnenmatt 14, 8136 Gattikon, ZH",3.5,102.0,0,2290.0,22.45,47.284713745117195,8.545886993408203,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
478,1693998301-567,"Alte Landstrasse 38, 8800 Thalwil, ZH",2.0,53.0,0,1730.0,32.64,47.28464126586913,8.572096824645996,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
479,1693998317-664,"Tischenlooweg 6, 8800 Thalwil, ZH",3.5,81.0,0,2650.0,32.72,47.281982421875,8.577919960021974,141,Thalwil,18139,3298.0,29.0313688737,6582.0,106812.90913252
480,1693998210-63,"8427 Rorbas, ZH",4.5,127.0,0,2500.0,19.69,47.53139877319336,8.58006763458252,68,Rorbas,2885,649.7747747748,28.0762564991,462.0,67331.319702602
481,1693998313-631,"Tössstr. 49, 8427 Rorbas, ZH",2.5,90.0,0,2120.0,23.56,47.53366088867188,8.57875156402588,68,Rorbas,2885,649.7747747748,28.0762564991,462.0,67331.319702602
482,1693998210-64,"Breitenstrasse 14, 8134 Adliswil, ZH",3.5,71.0,0,2085.0,29.37,47.306339263916016,8.519155502319336,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
483,1693998210-69,"8041 Zürich, ZH",2.5,73.0,0,3460.0,47.4,47.32240295410156,8.51379680633545,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
484,1693998233-185,"Bernhofstrasse 52, 8134 Adliswil, ZH",3.5,65.0,0,1650.0,25.38,47.30489730834961,8.521225929260254,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
485,1693998265-370,"Albisstrasse 51, 8134 Adliswil, ZH",3.5,85.0,0,2095.0,24.65,47.30401611328125,8.522690773010254,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
486,1693998272-405,"Soodstrasse 14, 8134 Adliswil, ZH",1.0,16.0,0,690.0,43.12,47.31591796875,8.525667190551758,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
487,1693998317-663,"Rütistr. 42, 8134 Adliswil, ZH",2.5,72.0,0,1787.0,24.82,47.30575180053711,8.52961254119873,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
488,1693998330-736,"Glärnischstrasse 1, 8134 Adliswil, ZH",5.5,132.0,0,3111.0,23.57,47.32118988037109,8.518392562866213,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
489,1693998360-868,"Rütistr. 74, 8134 Adliswil, ZH",2.5,67.0,0,1807.0,26.97,47.30628204345703,8.531023979187012,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
490,1693998373-959,"Rainstrasse 10, 8134 Adliswil, ZH",4.5,124.0,0,3590.0,28.95,47.323047637939446,8.51756763458252,131,Adliswil,18944,2438.0952380952,37.7850506757,7507.0,86141.188282542
491,1693998210-66,"8636 Wald ZH, ZH",3.5,113.0,0,2150.0,19.03,47.27400588989258,8.915390968322754,120,Wald (ZH),10096,399.525128611,26.5649762282,3460.0,62000.541871921
492,1693998233-176,"8636 Wald ZH, ZH",3.5,90.0,0,1420.0,15.78,47.27400588989258,8.915390968322754,120,Wald (ZH),10096,399.525128611,26.5649762282,3460.0,62000.541871921
493,1693998360-874,"Nordeckstrasse 10, 8636 Wald ZH, ZH",3.5,91.0,0,1800.0,19.78,47.268028259277344,8.915932655334474,120,Wald (ZH),10096,399.525128611,26.5649762282,3460.0,62000.541871921
494,1693998210-71,"Chrüzweg 4, 8805 Richterswil, ZH",4.0,83.0,0,1975.0,23.8,47.20819091796875,8.706659317016602,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
495,1693998214-95,"Mülibachstrasse 9, 8805 Richterswil, ZH",3.5,105.0,1,3410.0,32.48,47.2037467956543,8.705288887023926,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
496,1693998228-155,"Kirchstrasse 5, 8805 Richterswil, ZH",2.5,73.0,0,2067.0,28.32,47.20791244506836,8.704605102539062,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
497,1693998265-380,"Schwyzerstr. 7, 8805 Richterswil, ZH",3.0,63.0,0,1465.0,23.25,47.20464324951172,8.70793628692627,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
498,1693998309-608,"Sagenbachstrasse 6, 8833 Samstagern, ZH",1.0,81.0,0,2195.0,27.1,47.195289611816406,8.681655883789062,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
499,1693998369-918,"Dorfstrasse 89, 8805 Richterswil, ZH",2.5,80.0,1,3000.0,37.5,47.21140670776367,8.702977180480959,138,Richterswil,13632,1810.3585657371,19.4762323944,4293.0,87950.125523013
500,1693998214-76,"8154 Oberglatt ZH, ZH",2.5,88.0,0,2010.0,22.84,47.48006820678711,8.524243354797363,92,Oberglatt,7228,876.1212121212,37.1748754842,1748.0,64532.322863404
501,1693998240-222,"Burbelweg 2a, 8154 Oberglatt ZH, ZH",2.5,140.0,0,2715.0,19.39,47.48086929321289,8.508453369140627,92,Oberglatt,7228,876.1212121212,37.1748754842,1748.0,64532.322863404
502,1693998243-243,"8154 Oberglatt ZH, ZH",6.0,150.0,0,4800.0,32.0,47.48006820678711,8.524243354797363,92,Oberglatt,7228,876.1212121212,37.1748754842,1748.0,64532.322863404
503,1693998321-676,"Dorfstrasse 15, 8154 Oberglatt ZH, ZH",4.5,73.0,0,1780.0,24.38,47.47769165039063,8.523736953735352,92,Oberglatt,7228,876.1212121212,37.1748754842,1748.0,64532.322863404
504,1693998326-704,"Allmendstrasse 46, 8154 Oberglatt ZH, ZH",3.5,85.0,0,1785.0,21.0,47.47076797485351,8.512127876281738,92,Oberglatt,7228,876.1212121212,37.1748754842,1748.0,64532.322863404
505,1693998214-85,"Alter Seeweg, 8124 Maur, ZH",3.5,118.0,0,3400.0,28.81,47.33884811401367,8.672297477722168,195,Maur,10468,708.7339201083,21.5036301108,2212.0,113099.95573263
506,1693998265-383,"Forchstrasse 129b, 8127 Forch, ZH",5.5,159.0,0,5100.0,32.08,47.323524475097656,8.656710624694824,195,Maur,10468,708.7339201083,21.5036301108,2212.0,113099.95573263
507,1693998214-86,"Friedhofstrasse 9, 8104 Weiningen ZH, ZH",1.0,30.0,0,500.0,16.67,47.42219161987305,8.435792922973635,251,Weiningen (ZH),4813,894.6096654275,29.0878869728,2177.0,80124.204143507
508,1693998317-671,"Hängertenstr. 9, 8104 Weiningen ZH, ZH",4.5,110.0,0,2500.0,22.73,47.41659164428711,8.444244384765627,251,Weiningen (ZH),4813,894.6096654275,29.0878869728,2177.0,80124.204143507
509,1693998369-920,"Badenerstrasse 17a, 8104 Weiningen ZH, ZH",3.5,80.0,0,1820.0,22.75,47.41889572143555,8.432320594787598,251,Weiningen (ZH),4813,894.6096654275,29.0878869728,2177.0,80124.204143507
510,1693998214-88,"Dorfstrasse 2, 8309 Nürensdorf, ZH",5.5,150.0,0,4500.0,30.0,47.45838928222656,8.638628959655762,64,Nürensdorf,5602,557.96812749,16.8154230632,1031.0,99039.717665013
511,1693998369-926,"Dorfstrasse 2, 8309 Nürensdorf, ZH",6.5,863.0,0,4500.0,5.21,47.45838928222656,8.638628959655762,64,Nürensdorf,5602,557.96812749,16.8154230632,1031.0,99039.717665013
512,1693998214-92,"Niderdürstelenstrasse 59, 8494 Bauma, ZH",3.5,73.0,0,1950.0,26.71,47.370162963867195,8.855679512023926,297,Bauma,4873,165.018625127,15.5345782885,1937.0,65380.988023952
513,1693998280-445,"Felmisstrasse 48, 8494 Bauma, ZH",6.5,120.0,0,1900.0,15.83,47.37550735473633,8.854137420654299,297,Bauma,4873,165.018625127,15.5345782885,1937.0,65380.988023952
514,1693998214-94,"8704 Herrliberg, ZH",1.0,18.0,0,1150.0,63.89,47.287422180175774,8.617650032043459,152,Herrliberg,6460,718.5761957731,22.4458204334,1413.0,174166.31217839
515,1693998214-96,"Rauchackerstrasse 48, 8102 Oberengstringen, ZH",1.0,25.0,0,1290.0,51.6,47.40972137451172,8.456247329711914,245,Oberengstringen,6738,3133.9534883721,34.0457108934,1170.0,77916.760516727
516,1693998317-654,"Zürcherstrasse 27, 8102 Oberengstringen, ZH",3.5,70.0,0,1849.0,26.41,47.405139923095696,8.475050926208496,245,Oberengstringen,6738,3133.9534883721,34.0457108934,1170.0,77916.760516727
517,1693998349-820,"Kirchweg 38, 8102 Oberengstringen, ZH",3.5,72.0,0,1830.0,25.42,47.405372619628906,8.47195053100586,245,Oberengstringen,6738,3133.9534883721,34.0457108934,1170.0,77916.760516727
518,1693998377-965,"Neugutstrasse 26, 8102 Oberengstringen, ZH",4.5,98.0,0,2705.0,27.6,47.40811538696289,8.456278800964355,245,Oberengstringen,6738,3133.9534883721,34.0457108934,1170.0,77916.760516727
