,type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,geometry,index_right,bfs_name,bfs_number,pop,pop_dens,frg_pct,emp
2705,node,3922276285,46.5272252,6.6024522,Migros,supermarket,Prilly,1,1008.0,POINT (6.6024522 46.5272252),2111,Prilly,5589,12413,5642.2727272727,41.843228873,6748.0
2706,node,5553197257,46.5274617,6.6015707,Denner,supermarket,Prilly,1,1008.0,POINT (6.6015707 46.5274617),2111,Prilly,5589,12413,5642.2727272727,41.843228873,6748.0
2707,node,2556766068,47.006299,9.4996057,Spar,supermarket,,,,POINT (9.4996057 47.006299),354,Bad Ragaz,3291,6264,246.6141732283,29.4859514687,3548.0
2708,node,2569600149,47.2122373,9.4950437,Coop,supermarket,,,,POINT (9.4950437 47.2122373),218,Sennwald,3274,5665,136.3089509143,32.1977052074,4067.0
2709,node,4280216775,47.2095158,9.48989,Denner,supermarket,Haag (Rheintal),2,9469.0,POINT (9.48989 47.2095158),218,Sennwald,3274,5665,136.3089509143,32.1977052074,4067.0
2710,node,5695931006,47.2610214,9.5043431,Volg,supermarket,,,,POINT (9.5043431 47.2610214),218,Sennwald,3274,5665,136.3089509143,32.1977052074,4067.0
2711,node,2570311006,47.1916974,8.8551943,Migros,supermarket,Lachen,6,8853.0,POINT (8.8551943 47.1916974),1726,Lachen,1344,8883,3655.5555555556,31.3295057976,5302.0
2712,node,2570311007,47.1916482,8.8555993,Coop,supermarket,Lachen,6,8853.0,POINT (8.8555993 47.1916482),1726,Lachen,1344,8883,3655.5555555556,31.3295057976,5302.0
2713,node,2570311008,47.1914915,8.8550816,Denner,supermarket,Lachen SZ,6,8853.0,POINT (8.8550816 47.1914915),1726,Lachen,1344,8883,3655.5555555556,31.3295057976,5302.0
2714,node,2579800173,46.6585308,7.6969163,,supermarket,,,,POINT (7.6969163 46.6585308),299,Aeschi bei Spiez,562,2244,72.4104549855,5.8823529412,997.0
2715,node,2582178972,46.8098786,7.4788958,Coop,supermarket,,,,POINT (7.4788958 46.8098786),309,Riggisberg,879,3002,87.0144927536,6.0626249167,1864.0
2716,node,2594043253,47.5247039,8.953148,Volg,supermarket,,,,POINT (8.953148 47.5247039),1388,Stettfurt,4606,1224,192.1507064364,8.0065359477,382.0
2717,node,2599649554,47.0384241,9.439225,,supermarket,,,,POINT (9.439225 47.0384241),278,Vilters-Wangs,3297,4884,149.2665036675,15.5200655201,1662.0
2718,node,2627000606,46.5784565,9.9271062,,supermarket,,,,POINT (9.9271062 46.5784565),117,La Punt-Chamues-ch,3785,679,10.7300884956,23.7113402062,237.0
2719,node,2635042791,47.5458053,8.8420599,Volg,supermarket,,,8546.0,POINT (8.8420599 47.5458053),986,Gachnang,4571,4455,457.3921971253,14.9719416386,1454.0
2720,node,2639365440,47.3221618,8.1564315,,supermarket,,,,POINT (8.1564315 47.3221618),1451,Dürrenäsch,4134,1260,213.1979695431,10.873015873,857.0
2721,node,2665214993,46.7882679,6.6215036,Denner,supermarket,,,,POINT (6.6215036 46.7882679),1880,Montagny-près-Yverdon,5922,747,212.2159090909,12.7175368139,1706.0
2722,node,2665214995,46.787997,6.6216608,Migros,supermarket,,,,POINT (6.6216608 46.787997),1880,Montagny-près-Yverdon,5922,747,212.2159090909,12.7175368139,1706.0
2723,node,2923475818,46.7911459,6.62242,ALDI,supermarket,,,,POINT (6.62242 46.7911459),1880,Montagny-près-Yverdon,5922,747,212.2159090909,12.7175368139,1706.0
2724,node,2675532582,47.4708528,9.3367276,,supermarket,,,,POINT (9.3367276 47.4708528),293,Waldkirch,3444,3533,112.7313337588,8.2649306538,1437.0
2725,node,4137908186,47.4707497,9.2813432,,supermarket,,,,POINT (9.2813432 47.4707497),293,Waldkirch,3444,3533,112.7313337588,8.2649306538,1437.0
2726,node,2681068462,46.8734006,7.4020436,,supermarket,Oberbalm,216,3096.0,POINT (7.4020436 46.8734006),772,Oberbalm,357,849,68.5230024213,4.1224970554,292.0
2727,node,2684729056,47.4891652,7.5001707,Coop,supermarket,,,,POINT (7.5001707 47.4891652),2200,Bättwil,2471,1166,698.2035928144,14.4939965695,486.0
2728,node,2694196880,47.220472,8.152285,Denner,supermarket,Rickenbach (LU),10,6221.0,POINT (8.152285 47.220472),822,Rickenbach (LU),1097,3398,286.7510548523,18.6286050618,1393.0
2729,node,2694201014,47.207949,8.190618,Coop,supermarket,,,,POINT (8.190618 47.207949),211,Beromünster,1081,6624,157.2276287681,12.2735507246,2846.0
2730,node,4251315314,47.2065237,8.1903278,Denner,supermarket,Beromünster,14,6215.0,POINT (8.1903278 47.2065237),211,Beromünster,1081,6624,157.2276287681,12.2735507246,2846.0
2731,node,2696277460,47.484561,9.547412,ALDI,supermarket,,,,POINT (9.547412 47.484561),989,Thal,3237,6565,680.310880829,23.2140137091,4628.0
2732,node,4470200075,47.4795175,9.577322,Denner,supermarket,,4,,POINT (9.577322 47.4795175),989,Thal,3237,6565,680.310880829,23.2140137091,4628.0
2733,node,4470200077,47.4797204,9.5766952,Migros,supermarket,Thal,4,9425.0,POINT (9.5766952 47.4797204),989,Thal,3237,6565,680.310880829,23.2140137091,4628.0
2734,node,2703100191,46.7302269,7.6694852,,supermarket,,,,POINT (7.6694852 46.7302269),2031,Oberhofen am Thunersee,934,2425,894.8339483395,11.175257732,732.0
2735,node,2713090260,47.5845892,8.8733199,,supermarket,,,,POINT (8.8733199 47.5845892),1138,Warth-Weiningen,4621,1333,162.3629719854,11.7779444861,584.0
2736,node,2723604508,47.5309061,8.5808002,,supermarket,Rorbas,3,8427.0,POINT (8.5808002 47.5309061),1699,Rorbas,68,2885,649.7747747748,28.0762564991,462.0
2737,node,2729837119,47.1051962,7.665451,Volg,supermarket,,15,3472.0,POINT (7.665451 47.1051962),325,Wynigen,424,2093,73.9053672316,3.4878165313,719.0
2738,node,2741562152,46.3882055,6.2203736,,supermarket,Nyon,5,1260.0,POINT (6.2203736 46.3882055),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2739,node,2741562154,46.3890131,6.2212436,,supermarket,Nyon,5,1260.0,POINT (6.2212436 46.3890131),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2740,node,4738017329,46.3847529,6.2383706,Denner,supermarket,,,,POINT (6.2383706 46.3847529),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2741,node,5282331805,46.3896596,6.2223644,,supermarket,,,,POINT (6.2223644 46.3896596),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2742,node,5318142823,46.3901486,6.2236958,,supermarket,,23,1260.0,POINT (6.2236958 46.3901486),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2743,node,9858540530,46.3835326,6.2333284,,supermarket,Nyon,8,1260.0,POINT (6.2333284 46.3835326),1325,Nyon,5724,21452,3154.7058823529,40.3645347753,16809.0
2744,node,2745111745,46.4779593,8.8001178,Migros,supermarket,Faido,2,6760.0,POINT (8.8001178 46.4779593),43,Faido,5072,2889,21.7873303167,20.3184492904,1132.0
2745,node,4759650030,46.4321943,8.8603687,,supermarket,,,6748.0,POINT (8.8603687 46.4321943),43,Faido,5072,2889,21.7873303167,20.3184492904,1132.0
2746,node,4942178971,46.477881,8.7990633,,supermarket,,,,POINT (8.7990633 46.477881),43,Faido,5072,2889,21.7873303167,20.3184492904,1132.0
2747,node,2749697694,47.2421377,7.8213177,Coop,supermarket,,,,POINT (7.8213177 47.2421377),1176,Roggwil (BE),337,4056,517.3469387755,15.9270216963,1654.0
2748,node,2749698307,47.2395287,7.8220859,VOI Migros Partner,supermarket,Roggwil,19,4914.0,POINT (7.8220859 47.2395287),1176,Roggwil (BE),337,4056,517.3469387755,15.9270216963,1654.0
2749,node,2769900453,47.2039424,9.4425991,Volg,supermarket,Gams,4,9473.0,POINT (9.4425991 47.2039424),428,Gams,3272,3550,159.4072743601,23.4084507042,1228.0
2750,node,2776610180,46.5113964,6.8492194,,supermarket,,,,POINT (6.8492194 46.5113964),983,Attalens,2321,3562,365.7084188912,17.5182481752,739.0
2751,node,2786455300,47.5056356,7.8638923,,supermarket,,,,POINT (7.8638923 47.5056356),1075,Buus,2844,1069,120.790960452,8.5126286249,233.0
2752,node,2789006746,47.5203258,8.9350149,Coop,supermarket,,1,,POINT (8.9350149 47.5203258),1197,Matzingen,4591,2967,386.328125,26.996966633,1120.0
2753,node,6408618764,47.5267259,8.9222307,Migros,supermarket,Matzingen,95,9548.0,POINT (8.9222307 47.5267259),1197,Matzingen,4591,2967,386.328125,26.996966633,1120.0
2754,node,2835661891,46.7878958,7.0785868,Migros,supermarket,,,,POINT (7.0785868 46.7878958),1462,Avry,2174,1925,330.1886792453,20.7792207792,1295.0
2755,node,2835662016,46.7874403,7.0766075,ALDI,supermarket,Avry-sur-Matran,5,1754.0,POINT (7.0766075 46.7874403),1462,Avry,2174,1925,330.1886792453,20.7792207792,1295.0
2756,node,8931222236,46.7877825,7.0782018,Denner,supermarket,,,,POINT (7.0782018 46.7877825),1462,Avry,2174,1925,330.1886792453,20.7792207792,1295.0
2757,node,2836906347,46.9548632,7.33268,,supermarket,,,,POINT (7.33268 46.9548632),1024,Frauenkappelen,663,1228,132.1851453175,11.9706840391,474.0
2758,node,2852738934,47.3923139,8.7406314,,supermarket,Fehraltorf,19,8320.0,POINT (8.7406314 47.3923139),1005,Fehraltorf,172,6485,684.7940865892,18.2266769468,4271.0
2759,node,3207982817,47.3855486,8.7511254,,supermarket,Fehraltorf,29,8320.0,POINT (8.7511254 47.3855486),1005,Fehraltorf,172,6485,684.7940865892,18.2266769468,4271.0
2760,node,2853884273,46.6863481,7.8929517,Volg,supermarket,Bönigen,4,3806.0,POINT (7.8929517 46.6863481),640,Bönigen,572,2528,167.417218543,9.5727848101,768.0
2761,node,2859845344,47.2549259,9.0077282,,supermarket,Gebertingen,38,8725.0,POINT (9.0077282 47.2549259),267,Gommiswald,3341,5218,155.343852337,13.0893062476,1408.0
2762,node,7395144130,47.2332432,9.0204399,Coop,supermarket,Gommiswald,25,8737.0,POINT (9.0204399 47.2332432),267,Gommiswald,3341,5218,155.343852337,13.0893062476,1408.0
2763,node,7671493765,47.229717,9.0232073,Denner,supermarket,Gommiswald,15,8737.0,POINT (9.0232073 47.229717),267,Gommiswald,3341,5218,155.343852337,13.0893062476,1408.0
2764,node,2861905086,47.5527545,7.9874285,Volg,supermarket,Sisseln,17,4334.0,POINT (7.9874285 47.5527545),2060,Sisseln,4177,1601,635.3174603175,27.4828232355,1117.0
2765,node,2896617088,46.9547239,7.5478924,VOI Migros Partner,supermarket,Boll,9,3067.0,POINT (7.5478924 46.9547239),366,Vechigen,359,5345,215.3505237712,8.7371375117,1307.0
2766,node,2896643846,47.1371274,7.9281581,Migros,supermarket,Zell,2,6144.0,POINT (7.9281581 47.1371274),698,Zell (LU),1150,2097,150.754852624,13.30472103,1566.0
2767,node,2926480163,47.0092507,8.4835565,,supermarket,Vitznau,73,6354.0,POINT (8.4835565 47.0092507),827,Vitznau,1068,1402,157.1748878924,27.032810271,654.0
2768,node,2927989945,46.839645,7.5437489,,supermarket,Gerzensee,5,3115.0,POINT (7.5437489 46.839645),1181,Gerzensee,866,1231,157.6184379001,5.6051990252,308.0
2769,node,2936888827,47.1078546,8.0840219,,supermarket,Buttisholz,16,6018.0,POINT (8.0840219 47.1078546),571,Buttisholz,1083,3333,199.4614003591,12.5712571257,1738.0
2770,node,2952079533,46.217519,7.004367,,supermarket,,,,POINT (7.004367 46.217519),650,Saint-Maurice,6217,4556,305.3619302949,25.3950834065,1967.0
2771,node,4404670012,46.2177956,7.0063135,Coop,supermarket,,,,POINT (7.0063135 46.2177956),650,Saint-Maurice,6217,4556,305.3619302949,25.3950834065,1967.0
2772,node,4417429699,46.2145524,7.0053971,Migros,supermarket,,,,POINT (7.0053971 46.2145524),650,Saint-Maurice,6217,4556,305.3619302949,25.3950834065,1967.0
2773,node,2961444440,47.7012019,8.5526567,,supermarket,Löhningen,35,8224.0,POINT (8.5526567 47.7012019),1320,Löhningen,2903,1474,215.8125915081,12.4830393487,305.0
2774,node,2965052110,47.0081187,7.5656111,Volg,supermarket,,,,POINT (7.5656111 47.0081187),491,Krauchthal,414,2401,123.5717961915,5.7059558517,514.0
2775,node,2987381654,46.7052461,8.229323,Volg,supermarket,,,,POINT (8.229323 46.7052461),10,Innertkirchen,784,1069,4.5179831791,9.7287184284,572.0
2776,node,2989560944,47.2593696,8.3756418,,supermarket,Merenschwand,4,5634.0,POINT (8.3756418 47.2593696),711,Merenschwand,4234,3667,271.4285714286,20.3163348786,1573.0
2777,node,2993809856,47.1499097,8.394067,Volg,supermarket,,,,POINT (8.394067 47.1499097),1524,Dietwil,4231,1333,242.8051001821,16.5041260315,205.0
2778,node,2996538960,46.6604014,7.553091,,supermarket,,,,POINT (7.553091 46.6604014),250,Erlenbach im Simmental,763,1733,47.2335786318,5.8280438546,700.0
2779,node,2999539733,46.554628,6.375424,,supermarket,,,,POINT (6.375424 46.554628),1107,Ballens,5423,542,64.1420118343,21.4022140221,304.0
2780,node,3006202001,47.4984336,8.0033516,,supermarket,,,,POINT (8.0033516 47.4984336),953,Gipf-Oberfrick,4165,3646,358.5054080629,14.1799232035,794.0
2781,node,3018342061,46.7116768,6.3763624,Denner,supermarket,,,,POINT (6.3763624 46.7116768),406,Vallorbe,5764,3835,165.3730056059,31.0821382008,1544.0
2782,node,3020411334,45.8547662,8.9924967,Denner,supermarket,Coldrerio,,6877.0,POINT (8.9924967 45.8547662),2071,Coldrerio,5251,2903,1180.081300813,20.2893558388,942.0
2783,node,3323077514,45.8562406,8.9924802,,supermarket,Coldrerio,,6877.0,POINT (8.9924802 45.8562406),2071,Coldrerio,5251,2903,1180.081300813,20.2893558388,942.0
2784,node,3323077515,45.854611,8.9874742,,supermarket,Coldrerio,,6877.0,POINT (8.9874742 45.854611),2071,Coldrerio,5251,2903,1180.081300813,20.2893558388,942.0
2785,node,3025797719,46.9107841,7.470563999999999,Coop,supermarket,,,,POINT (7.470563999999999 46.9107841),1698,Kehrsatz,870,4331,975.4504504505,26.8298314477,1052.0
2786,node,5118393798,46.9163258,7.4661969,Lidl,supermarket,,,,POINT (7.4661969 46.9163258),1698,Kehrsatz,870,4331,975.4504504505,26.8298314477,1052.0
2787,node,3028802265,46.4726645,9.5128625,Volg,supermarket,Cresta/Avers,,7447.0,POINT (9.5128625 46.4726645),73,Avers,3681,171,1.8363402062,5.2631578947,106.0
2788,node,3038776479,45.8439003,9.0300178,,supermarket,Vacallo,4,6833.0,POINT (9.0300178 45.8439003),2210,Vacallo,5268,3383,2062.8048780488,29.5595625185,597.0
2789,node,3038868760,46.9008584,9.5613038,Denner,supermarket,Trimmis,,7203.0,POINT (9.5613038 46.9008584),208,Trimmis,3945,3310,77.2101702822,11.8429003021,1203.0
2790,node,3041823930,45.8498446,9.0071874,,supermarket,Balerna,2,6828.0,POINT (9.0071874 45.8498446),2058,Balerna,5242,3270,1292.4901185771,26.5443425076,4253.0
2791,node,4232292098,45.8463573,9.01209,,supermarket,Balerna,56a,6828.0,POINT (9.01209 45.8463573),2058,Balerna,5242,3270,1292.4901185771,26.5443425076,4253.0
2792,node,3042205031,45.9545937,8.9498101,Denner,supermarket,,,,POINT (8.9498101 45.9545937),1574,Melide,5198,1806,1075.0,36.6555924695,
2793,node,3308007347,45.9552605,8.9481579,Coop,supermarket,,,,POINT (8.9481579 45.9552605),1574,Melide,5198,1806,1075.0,36.6555924695,
2794,node,3042214981,45.846115,9.0160041,,supermarket,Morbio Inferiore,1,6834.0,POINT (9.0160041 45.846115),2102,Morbio Inferiore,5257,4517,1998.6725663717,24.5959707771,1777.0
2795,node,3042214982,45.8458984,9.015835,Denner,supermarket,Morbio Inferiore,1,6834.0,POINT (9.015835 45.8458984),2102,Morbio Inferiore,5257,4517,1998.6725663717,24.5959707771,1777.0
2796,node,5046260927,45.8452236,9.0165235,Migros,supermarket,Morbio Inferiore,20,6834.0,POINT (9.0165235 45.8452236),2102,Morbio Inferiore,5257,4517,1998.6725663717,24.5959707771,1777.0
2797,node,5046261151,45.8453692,9.0154992,,supermarket,Morbio Inferiore,20,6834.0,POINT (9.0154992 45.8453692),2102,Morbio Inferiore,5257,4517,1998.6725663717,24.5959707771,1777.0
2798,node,3049044333,46.8228188,7.1088518,Migros,supermarket,Belfaux,16b,1782.0,POINT (7.1088518 46.8228188),1072,Belfaux,2175,3280,369.3693693694,29.8475609756,764.0
2799,node,3057396364,47.67506,8.8060929,,supermarket,,,,POINT (8.8060929 47.67506),825,Wagenhausen,4871,1713,145.0465707028,21.8914185639,381.0
2800,node,3060713984,46.5321737,6.8963444,,supermarket,,,,POINT (6.8963444 46.5321737),186,Châtel-Saint-Denis,2325,7216,150.5528896307,29.1990022173,3719.0
2801,node,4374665095,46.5241009,6.9049829,,supermarket,,,,POINT (6.9049829 46.5241009),186,Châtel-Saint-Denis,2325,7216,150.5528896307,29.1990022173,3719.0
2802,node,3071503797,45.871733,9.0321467,,supermarket,,,,POINT (9.0321467 45.871733),353,Breggia,5269,1936,75.9215686275,10.7954545455,268.0
2803,node,3074836889,47.5197252,9.2590664,Volg,supermarket,Zihlschlacht,30,8588.0,POINT (9.2590664 47.5197252),789,Zihlschlacht-Sitterdorf,4511,2442,200.0,13.8001638002,1316.0
2804,node,3081954913,45.9997089,8.8190721,,supermarket,,,,POINT (8.8190721 45.9997089),1996,Sessa,5222,685,237.8472222222,20.4379562044,130.0
2805,node,3086649248,47.4084471,8.4628845,Migros,supermarket,Oberengstringen,2,8102.0,POINT (8.4628845 47.4084471),2125,Oberengstringen,245,6738,3133.9534883721,34.0457108934,1170.0
2806,node,4472240068,47.4084983,8.4634228,,supermarket,Oberengstringen,2,8102.0,POINT (8.4634228 47.4084983),2125,Oberengstringen,245,6738,3133.9534883721,34.0457108934,1170.0
2807,node,5501773279,47.4106831,8.4578391,,supermarket,Oberengstringen,149,8102.0,POINT (8.4578391 47.4106831),2125,Oberengstringen,245,6738,3133.9534883721,34.0457108934,1170.0
2808,node,3114497769,47.0508934,7.2839968,,supermarket,,,,POINT (7.2839968 47.0508934),1158,Aarberg,301,4632,584.1109709962,12.8886010363,2876.0
2809,node,4210698989,47.0427599,7.2765273,,supermarket,,,3270.0,POINT (7.2765273 47.0427599),1158,Aarberg,301,4632,584.1109709962,12.8886010363,2876.0
2810,node,3123310640,46.9819847,9.5762153,Volg,supermarket,,,,POINT (9.5762153 46.9819847),853,Malans,3954,2419,212.1929824561,8.3505580819,793.0
2811,node,3123717285,46.354838,6.9331625,Denner,supermarket,,,,POINT (6.9331625 46.354838),1377,Roche (VD),5413,1827,283.2558139535,33.8806787083,642.0
2812,node,9396398634,46.3543289,6.9331609,,supermarket,Roche (VD),,1852.0,POINT (6.9331609 46.3543289),1377,Roche (VD),5413,1827,283.2558139535,33.8806787083,642.0
2813,node,3126115195,47.3879989,8.2541647,,supermarket,Hägglingen,1,5607.0,POINT (8.2541647 47.3879989),1188,Hägglingen,4068,2445,315.4838709677,14.6830265849,858.0
2814,node,5941174845,47.3881701,8.2539289,Volg,supermarket,,,,POINT (8.2539289 47.3881701),1188,Hägglingen,4068,2445,315.4838709677,14.6830265849,858.0
2815,node,3127363702,47.3724083,9.1963914,Migros,supermarket,Degersheim,81,9113.0,POINT (9.1963914 47.3724083),694,Degersheim,3401,4121,284.5994475138,18.6362533366,1749.0
2816,node,3127448429,47.3725621,9.1952108,,supermarket,,1,,POINT (9.1952108 47.3725621),694,Degersheim,3401,4121,284.5994475138,18.6362533366,1749.0
2817,node,3137523045,47.5781727,8.9443517,Volg,supermarket,,,,POINT (8.9443517 47.5781727),1235,Felben-Wellhausen,4561,2869,388.7533875339,20.9480655281,988.0
2818,node,3139599314,46.8201591,6.9397398,,supermarket,,,,POINT (6.9397398 46.8201591),383,Payerne,5822,10040,415.2191894127,40.6474103586,6857.0
2819,node,3143285715,46.5299434,8.9368787,,supermarket,,,,POINT (8.9368787 46.5299434),13,Blenio,5049,1770,8.7623762376,7.1751412429,584.0
2820,node,3722790570,46.5296602,8.9387525,Denner,supermarket,,,,POINT (8.9387525 46.5296602),13,Blenio,5049,1770,8.7623762376,7.1751412429,584.0
2821,node,3144366816,47.2043893,7.4562599,,supermarket,,,,POINT (7.4562599 47.2043893),490,Selzach,2556,3434,176.3739085773,16.4239953407,1899.0
2822,node,3157601867,47.3420657,7.7036657,,supermarket,,,,POINT (7.7036657 47.3420657),260,Mümliswil-Ramiswil,2428,2404,67.7564825254,9.8585690516,794.0
2823,node,3203327404,46.9750321,7.4374791,Migros,supermarket,Bremgarten bei Bern,9,3047.0,POINT (7.4374791 46.9750321),2164,Bremgarten bei Bern,353,4369,2299.4736842105,9.9107347219,646.0
2824,node,3226760108,46.6845957,7.8500863,coop,supermarket,,,,POINT (7.8500863 46.6845957),692,Unterseen,593,5852,418.2987848463,18.1305536569,3384.0
2825,node,3230695787,46.9738875,7.4966669,Coop,supermarket,Bolligen,19,3065.0,POINT (7.4966669 46.9738875),577,Bolligen,352,6286,379.3602896801,10.7858733694,1590.0
2826,node,3243137284,45.8484501,8.9366113,Migros,supermarket,,,,POINT (8.9366113 45.8484501),1419,Stabio,5266,4510,733.3333333333,23.0376940133,6193.0
2827,node,3838016019,45.8532845,8.9399323,,supermarket,Stabio,2,6855.0,POINT (8.9399323 45.8532845),1419,Stabio,5266,4510,733.3333333333,23.0376940133,6193.0
2828,node,3280551389,46.7659257,6.5686425,,supermarket,,,,POINT (6.5686425 46.7659257),1353,Mathod,5919,601,91.1987860395,12.4792013311,152.0
2829,node,3305602358,46.2611357,7.4954526,Migros,supermarket,,,,POINT (7.4954526 46.2611357),377,Chalais,6232,3542,145.5217748562,18.4641445511,1000.0
2830,node,3369861793,46.2554289,7.5322697,,supermarket,Vercorin,8,3967.0,POINT (7.5322697 46.2554289),377,Chalais,6232,3542,145.5217748562,18.4641445511,1000.0
2831,node,3340396491,47.342353,7.3176589,Volg,supermarket,Courtételle,1,2852.0,POINT (7.3176589 47.342353),708,Courtételle,6710,2653,195.7933579336,15.6803618545,957.0
2832,node,3358847507,47.4391768,9.0565782,Denner,supermarket,,202-204,9533.0,POINT (9.0565782 47.4391768),209,Kirchberg (SG),3392,9100,213.9163140574,28.032967033,5067.0
2833,node,3358847508,47.4389455,9.0567001,Migros,supermarket,Kirchberg SG,204,9533.0,POINT (9.0567001 47.4389455),209,Kirchberg (SG),3392,9100,213.9163140574,28.032967033,5067.0
2834,node,5295924278,47.4114561,9.0397082,,supermarket,,,,POINT (9.0397082 47.4114561),209,Kirchberg (SG),3392,9100,213.9163140574,28.032967033,5067.0
2835,node,9311058815,47.412213,9.0683506,Denner,supermarket,,,,POINT (9.0683506 47.412213),209,Kirchberg (SG),3392,9100,213.9163140574,28.032967033,5067.0
2836,node,9311058816,47.412393,9.0683829,,supermarket,,,,POINT (9.0683829 47.412393),209,Kirchberg (SG),3392,9100,213.9163140574,28.032967033,5067.0
2837,node,3381619276,47.4528642,9.6321689,Denner,supermarket,St. Margrethen,103,,POINT (9.6321689 47.4528642),1315,St. Margrethen,3236,5960,867.5400291121,49.5805369128,3158.0
2838,node,5109202112,47.4503581,9.6513641,Denner,supermarket,,,,POINT (9.6513641 47.4503581),1315,St. Margrethen,3236,5960,867.5400291121,49.5805369128,3158.0
2839,node,5109202521,47.4500867,9.6504647,Migros,supermarket,,,,POINT (9.6504647 47.4500867),1315,St. Margrethen,3236,5960,867.5400291121,49.5805369128,3158.0
2840,node,3385874247,47.3596553,8.4539699,Denner,supermarket,,,,POINT (8.4539699 47.3596553),850,Birmensdorf (ZH),242,6724,588.7915936953,24.9256395003,2598.0
2841,node,3402707242,47.6637357,8.9761081,Migros,supermarket,Steckborn,1b,8266.0,POINT (8.9761081 47.6637357),1079,Steckborn,4864,3746,426.6514806378,27.122263748,1461.0
2842,node,3663421843,47.6640524,8.9791804,,supermarket,,,,POINT (8.9791804 47.6640524),1079,Steckborn,4864,3746,426.6514806378,27.122263748,1461.0
2843,node,3405934896,46.7817946,7.6083344,Denner,supermarket,,,,POINT (7.6083344 46.7817946),1535,Heimberg,928,6927,1273.3455882353,12.0109715606,2440.0
2844,node,3407229909,46.2105341,7.2545722,,supermarket,Ardon,19,1957.0,POINT (7.2545722 46.2105341),468,Ardon,6021,3293,161.5007356547,31.0051624658,885.0
2845,node,9020119833,46.2102876,7.257795,Volg,supermarket,Ardon,2b,1957.0,POINT (7.257795 46.2102876),468,Ardon,6021,3293,161.5007356547,31.0051624658,885.0
2846,node,3470003656,47.1819185,7.3663937,,supermarket,,,,POINT (7.3663937 47.1819185),1233,Lengnau (BE),387,5280,712.5506072874,26.571969697,1822.0
2847,node,3521305464,47.1808058,7.3629126,VOI Migros Partner,supermarket,Lengnau BE,35,2543.0,POINT (7.3629126 47.1808058),1233,Lengnau (BE),387,5280,712.5506072874,26.571969697,1822.0
2848,node,5530966968,47.1797183,7.370068,,supermarket,Lengnau BE,2,2543.0,POINT (7.370068 47.1797183),1233,Lengnau (BE),387,5280,712.5506072874,26.571969697,1822.0
2849,node,3479367177,47.0917506,7.4486158,,supermarket,,,,POINT (7.4486158 47.0917506),818,Messen,2457,1476,124.1379310345,4.2005420054,401.0
2850,node,3493527324,46.213381,9.042529,Coop,supermarket,Arbedo,20,6517.0,POINT (9.042529 46.213381),452,Arbedo-Castione,5001,5057,236.4188873305,27.5657504449,2771.0
2851,node,9142461925,46.2244745,9.0437421,Denner,supermarket,,,,POINT (9.0437421 46.2244745),452,Arbedo-Castione,5001,5057,236.4188873305,27.5657504449,2771.0
2852,node,3497389460,47.1964657,7.6126257,Coop,supermarket,,8,,POINT (7.6126257 47.1964657),1403,Subingen,2532,3173,506.0606060606,18.3737787583,2582.0
2853,node,3540823681,46.6565677,7.576199499999999,Volg,supermarket,,60,,POINT (7.576199499999999 46.6565677),44,Diemtigen,762,2259,17.3849468986,4.1168658699,1356.0
2854,node,4584691579,46.6601362,7.5783695,Landi,supermarket,Oey,7,3753.0,POINT (7.5783695 46.6601362),44,Diemtigen,762,2259,17.3849468986,4.1168658699,1356.0
2855,node,3546943157,47.6620719,8.7031861,Volg,supermarket,Schlatt (TG),65;67,8252.0,POINT (8.7031861 47.6620719),617,Schlatt (TG),4546,1777,114.3500643501,13.1119864941,510.0
2856,node,3576197233,45.9193343,8.9852892,Migros,supermarket,Melano,89,6818.0,POINT (8.9852892 45.9193343),1550,Melano,5197,1437,314.4420131291,27.7661795407,486.0
2857,node,3577237942,45.9278813,8.9386951,,supermarket,Brusino Arsizio,9,6827.0,POINT (8.9386951 45.9278813),1414,Brusino Arsizio,5160,459,110.6024096386,22.8758169935,
2858,node,3607373278,46.7871256,7.5412261,,supermarket,,,,POINT (7.5412261 46.7871256),1811,Seftigen,883,2161,555.5269922879,8.2832022212,605.0
2859,node,3620863230,47.3703676,8.4553636,,supermarket,,,,POINT (8.4553636 47.3703676),1720,Uitikon,248,4668,1065.7534246575,18.9374464439,1074.0
2860,node,6445018241,47.368409,8.4630252,Migros,supermarket,Uitikon Waldegg,8,8142.0,POINT (8.4630252 47.368409),1720,Uitikon,248,4668,1065.7534246575,18.9374464439,1074.0
2861,node,6445018245,47.3676754,8.461693,,supermarket,,,,POINT (8.461693 47.3676754),1720,Uitikon,248,4668,1065.7534246575,18.9374464439,1074.0
2862,node,3684278771,47.0550193,7.0665078,Volg,supermarket,,,,POINT (7.0665078 47.0550193),934,Le Landeron,6455,4607,448.1517509728,20.0564358585,1281.0
2863,node,4776291937,47.0544614,7.0678281,Coop,supermarket,,,,POINT (7.0678281 47.0544614),934,Le Landeron,6455,4607,448.1517509728,20.0564358585,1281.0
