type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,opening_hours
node,5109202112,47.4503581,9.6513641,Denner,supermarket,,,,
node,5109202521,47.4500867,9.6504647,Migros,supermarket,,,,
node,5109346570,47.4915347,8.7060667,,supermarket,,,,
node,5110745297,47.4800058,7.6156608,Denner,supermarket,Dornach,4,4143,Mo-Fr 07:00-18:30; Sa 07:00-17:00; Su 08:00-18:00
node,5111142678,47.326349,8.7975201,Coop,supermarket,Wetzikon,4,8620,Mo-Sa 07:30-20:00
node,5111530089,46.31738,6.9360883,Migros,supermarket,Aigle,4,1860,"Mo 09:00-18:30; Tu-Th 08:30-18:30; Fr 08:30-21:00; Sa 08:00-17:00; Su,PH closed"
node,5111530096,46.3173862,6.9373368,Denner,supermarket,Aigle,4,1860,"Mo 09:00-18:30; Tu-Th 08:30-18:30; Fr 08:30-21:00; Sa 08:00-17:00; Su,PH closed"
node,5113772325,46.6198823,7.1628243,Denner,supermarket,Charmey (Gruyère),11,1637,Mo-Fr 07:00-19:00; Sa 07:30-18:30; Su 08:00-18:30
node,5115663296,46.3772675,6.8607512,,supermarket,Bouveret,,1897,Mo-Sa 08:00-18:30; Su 08:00-13:00
node,5118062863,47.3543059,8.2776596,Volg,supermarket,,,,
node,5118393798,46.9163258,7.4661969,Lidl,supermarket,,,,Mo-Th 07:30-20:00; Fr 09:00-18:00; Sa 07:30-17:00
node,5128796123,46.1058334,7.0786583,,supermarket,,,,Mo-Su 06:00-22:00
node,5130410214,47.5441888,7.5911585,,supermarket,Basel,165,4053,Mo-Sa 08:00-18:00
node,5132372222,47.4503006,7.9398072,,supermarket,,,4469,
node,5137918322,47.5403806,7.5977406,ALDI,supermarket,Basel,258,4053,Mo-Fr 08:00-20:00; Sa 07:30-18:00
node,5139877875,47.1818509,7.5634089,,supermarket,,44,,Mo-Th 07:00-18:30; Fr 07:00-21:00; Sa 07:00-18:00
node,5141243728,47.0248581,9.5112982,,supermarket,,,,
node,5149146616,46.3066297,7.4679131,,supermarket,,6,,
node,5162410346,46.6060061,7.9211369,,supermarket,,,,
node,5163118846,47.313097,8.1138968,Denner,supermarket,,,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00"
node,5165148132,46.440327,8.951942,Coop,supermarket,Dongio,72,6715,"Mo-Fr 08:00-12:00, 14:00-18:00; Sa 08:00-12:00, 14:00-17:00"
node,5168212521,47.3981683,8.4485102,,supermarket,Schlieren,,8952,
node,5169426149,47.3537408,7.9457591999999995,,supermarket,Dullikon,3,4657,Mo-Fr 07:30-18:30; Sa 07:30-18:00
node,5172753925,47.390255,8.1730146,Denner,supermarket,,,,Mo-Fr 07:30-20:00; Sa 07:30-20:00
node,5177723122,47.3928095,8.0463124,,supermarket,,,,
node,5182340832,47.4418108,8.480121,,supermarket,Watt,113,8105,Mo-Sa 08:00-18:00
node,5192332418,47.2558054,8.8566166,,supermarket,,,,Mo-Fr 07:00-18:30; Sa 07:00-16:00
node,5195631034,46.9493144,7.4401916,Migros,supermarket,,,,"Mo-Su,PH 08:00-21:00"
node,5196112876,46.7826337,9.6811533,,supermarket,,,,
node,5197733913,47.1606808,7.5268619999999995,,supermarket,,,,
node,5202280577,47.3237173,9.087622,,supermarket,,,,
node,5203847172,47.278373,7.3702933999999996,Denner,supermarket,Moutier,2,2740,"Mo-Fr 08:00-18:30, Sa 07:30-17:00"
node,5214633987,47.1992782,7.4262987,VOI Migros Partner,supermarket,Bettlach,12,2544,"Mo-Fr 07:30-18:30, Sa 07:30-18:00; PH off"
node,5214936109,47.4100137,9.3351484,,supermarket,St. Gallen,159,9014,
node,5214936110,47.4101208,9.3356097,Denner,supermarket,St. Gallen,157,9014,
node,5222667825,46.2038441,6.1576954,Migros,supermarket,,,,
node,5222862267,46.5799319,6.5256349,,supermarket,,,,"We 8:30-18:30, Fr 8:30-18:30, Sa 8:30-17:00"
node,5226475892,46.7542034,8.0320057,,supermarket,Brienz BE,103,3855,Mo-Sa 08:00-18:00
node,5231189090,47.372948,8.0820252,Migros,supermarket,Suhr,52,5034,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off
node,5231189091,47.3730679,8.0820037,,supermarket,Suhr,52,5034,Mo-Fr 08:00-20:00; Sa 08:00-18:00; PH off
node,5235534905,47.4087788,9.2825532,Migros,supermarket,Gossau,135,9200,
node,5243199320,46.9451957,7.3902766,VOI Migros Partner,supermarket,Bern,15,3018,Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off
node,5246013503,46.9477904,7.4400562,Migros,supermarket,,,,"PH,Mo-Su 06:00-22:00"
node,5249559473,46.794849,9.4339998,Volg,supermarket,,,,"Mo,We,Fr 08:00-12:00,15:00-18:00; Tu,Th 08:00-12:00; Sa 08:00-12:00,14:00-16:00"
node,5257736422,46.2006718,6.159935,,supermarket,,5,1207,
node,5274359338,47.5093313,8.5411402,,supermarket,Bülach,89,8180,Mo-Sa 08:00-21:00
node,5274359340,47.5102979,8.5407826,Migros,supermarket,Bülach,85,8180,Mo-Sa 08:00-21:00; PH off
node,5274359345,47.5096837,8.5401641,Denner,supermarket,,,,Mo-Sa 08:00-21:00
node,5274374491,47.505531500000004,8.5403446,ALDI,supermarket,Bachenbülach,5,8184,Mo-Sa 08:00-20:00
node,5280373595,47.4058783,8.4813811,,supermarket,Zürich,20,8049,Mo-Fr 06:30-21:00; Sa 07:00-21:00
node,5280817509,47.4813527,8.4666823,Aldi,supermarket,Dielsdorf,5,8157,Mo-Sa 07:30-20:00
node,5282331805,46.3896596,6.2223644,,supermarket,,,,
node,5282824972,47.4590315,8.5253926,,supermarket,Rümlang,15,8153,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,5285241521,46.226801,6.1008618,,supermarket,,1,1215,
node,5287388696,47.1141419,7.3010333,VOI Migros Partner,supermarket,Studen BE,65,2557,Mo-Fr 07:30-19:00; Sa 07:30-17:00; PH off
node,5295431519,47.3632596,8.8253509,Migros,supermarket,Hittnau,75,8335,"Mo-Fr 06:30-20:00, Sa 06:30-18:00; PH off"
node,5295450795,47.5946766,8.4941268,Volg,supermarket,,,,Mo-Fr 06:30-19:00; Sa 06:30-16:00
node,5295924278,47.4114561,9.0397082,,supermarket,,,,Mo-Fr 07:00-19:00; Sa 07:00-16:00
node,5299251610,47.2546986,8.6121793,VOI Migros Partner,supermarket,Horgen,288,8810,Mo-Sa 08:00-20:00; PH off
node,5307227014,47.1359789,7.2478569,Aldi,supermarket,Biel/Bienne,,,Mo-Fr 07:30-20:00; Sa 07:30-17:00; Su off
node,5309368923,47.0363026,7.2565935,,supermarket,Bargen,86,3282,Mo-Su 08:00-20:00
node,5318142823,46.3901486,6.2236958,,supermarket,,23,1260,
node,5324277931,47.4844798,7.5475152,Denner,supermarket,,5+7,,Mo-Fr 08:00-19:00; Sa 08:00-17:00; Su 09:00-14:00
node,5327128821,47.4324053,7.9337023,,supermarket,,,,
node,5339765095,46.1025724,7.089055,Lidl,supermarket,Martigny,143,1920,
node,5345809025,46.2312094,7.3840968,,supermarket,,,,
node,5347152017,47.2068637,7.5332788,Migros,supermarket,Solothurn,11,4500,"Mo-We,Fr 08:00-18:30; Th 08:00-21:00; Sa 07:30-18:00; Su off; PH off"
node,5347988220,47.5211926,8.5408024,Alnatura,supermarket,Bülach,28,8180,Mo-Sa 08:00-20:00; PH off
node,5348096020,46.6438837,6.6355376,Landi,supermarket,,,,
node,5359582682,46.7968177,10.3075442,Denner,supermarket,,,,
node,5360433272,46.5453308,6.5695505,Coop,supermarket,,,,
node,5364478537,47.5288199,8.5335022,,supermarket,Bülach,34,8180,Mo-Fr 07:30-18:00; Sa 07:00-12:00
node,5371178596,47.5371884,8.2907231,Denner,supermarket,,,,Mo-Fr 06:30-18:30; Sa 07:00-16:00
node,5371303423,47.4354964,9.3865985,,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-17:00
node,5371339321,47.435286,9.3862985,Migros,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-17:00
node,5372515022,46.1803124,7.4047247,,supermarket,,,,"Mo-Fr 08:00-13:00,14:30-18:30; Sa 08:00-13:00,14:00-18:00; PH,Su 08:00-12:00"
node,5400817659,47.3024724,8.690666,Denner,supermarket,,,,Mo-Sa 08:00-20:00
node,5422909422,47.1127171,9.2499457,Spar,supermarket,,,,"Mo-Fr 06:30-12:00, 14:30-18:30; Sa 06:30-17:00"
node,5425441458,47.3620678,8.0456229,Migros,supermarket,Unterentfelden,8,5035,Mo-Sa 08:00-20:00; PH off
node,5425441459,47.3619353,8.0459734,Denner,supermarket,Unterentfelden,8,5035,Mo-Sa 08:00-20:00
node,5428703277,46.4316858,6.9098006,Denner,supermarket,Montreux,6b,1820,
node,5428890123,46.4898762,9.8364103,,supermarket,,,,
node,5435055314,47.0485838,8.306677,Coop,supermarket,Luzern,15,6003,"Mo-We,Fr 06:30-19:00; Th 06:30-20:00; Sa 06:30-17:00"
node,5456480453,46.6849371,7.8538163,,supermarket,,,,Mo-Su 07:30-19:00
node,5459371872,46.4316216,6.9113994,Coop,supermarket,,,,
node,5472353071,46.3783156,8.0333818,Coop,supermarket,Riederalp,11,3987,Mo-Sa 08:00-18:30; Su 09:00-18:30
node,5472353072,46.3877401,8.0586106,Coop,supermarket,Bettmeralp,,3992,Mo-Sa 08:00-18:30; Su 09:00-18:30
node,5483492229,47.1284712,9.055919,Migros,supermarket,Niederurnen,21,8867,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off"
node,5491534334,46.2921649,7.5302277,Denner,supermarket,Sierre/Siders,15,3960,Mo-Fr 08:00-18:30
node,5499252489,47.6332852,9.2258897,Volg,supermarket,Scherzingen,36,8596,Mo-Sa 06:15-20:00
node,5499419500,46.758788,7.6273139,,supermarket,,,,
node,5499613992,47.0053002,7.6843947,Coop,supermarket,,,,
node,5501235322,47.4058474,8.5921993,,supermarket,,,,
node,5501773279,47.4106831,8.4578391,,supermarket,Oberengstringen,149,8102,Mo-Sa 07:00-21:00
node,5507213482,47.3661864,8.7825528,Denner,supermarket,Pfäffikon ZH,27,8330,"Mo-Fr 08:00-20:00, Sa 08:00-18:00"
node,5513256743,47.1964113,8.7226229,Denner,supermarket,Wollerau,1,8832,Mo-Sa 07:30-20:00; PH off
node,5528673127,47.1263165,7.2463632,Migros,supermarket,Nidau,15,2560,Mo-Fr 08:00-19:00; Sa 08:00-17:00
node,5530966968,47.1797183,7.370068,,supermarket,Lengnau BE,2,2543,
node,5531293141,46.1658682,8.7740692,,supermarket,,,,
node,5531520439,47.4312051,9.6381797,Migros,supermarket,Au SG,7,9434,Mo-Fr 08:00-19:00;Sa 08:00-17:00
node,5531520440,47.4310037,9.6381475,Denner,supermarket,Au SG,7,9434,Mo-Fr 08:00-19:00;Sa 08:00-17:00
node,5534402338,47.0434145,7.503526,,supermarket,,,3303,
node,5535516460,47.4498203,8.5838318,,supermarket,Kloten,16,8302,Mo-Sa 10:00-18:30
node,5535550190,47.4445937,8.6244291,,supermarket,Bassersdorf,47,8303,"Mo-Fr 09:00-12:00, 13:30-18:30; Sa 09:00-16:00"
node,5540120622,47.2803205,7.9301223,Spar,supermarket,,1,4802,"Mo-Fr 07:00-19:00, Sa 07:00-18:00"
node,5540135357,47.2783897,7.9287275,VOI Migros Partner,supermarket,Strengelbach,1,4802,"Mo-Fr 07:30-19:00, Sa 07:30-18:00"
node,5540176969,47.2796482,7.9270368,Coop,supermarket,Strengelbach,2,4802,"Mo-Fr 07:30-19:00, Sa 07:30-18:00"
node,5540191029,47.278137,7.951807,Volg,supermarket,Zofingen,58,4800,Mo-Sa 06:00-20:00
node,5542474328,46.498797,9.8388461,Coop,supermarket,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00
node,5553197257,46.5274617,6.6015707,Denner,supermarket,Prilly,1,1008,Mo-Fr 08:00-19:00; Sa 07:30-18:00
node,5556849155,47.5936006,9.3180546,Volg,supermarket,,,,
node,5558875118,46.2165531,6.1468749,,supermarket,,,,
node,5580617894,47.1971269,8.4848331,Migros,supermarket,Steinhausen,2,6312,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-17:00; PH off
node,5582222822,47.422221,9.3705595,Migros,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,5586589664,47.0618721,7.0885456,,supermarket,,20,2520,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00
node,5602979356,47.0550399,8.3435784,Migros,supermarket,,,,Mo-Th 10:00-18:30; Fr 10:00-20:00; Sa 10:00-16:00
node,5608798428,46.82983,7.0177968,,supermarket,Léchelles,16,1773,
node,5615208384,47.1705208,7.5749217,,supermarket,,14,,
node,5615208390,47.170674,7.5757411,Denner,supermarket,,1,,
node,5632575023,46.8332012,9.2822976,,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-19:00; Su 08:00-18:00
node,5633888421,46.865415,7.0094503,Migros,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-16:00; PH off
node,5638170239,47.364335,7.3501821,,supermarket,Delémont,27,2800,
node,5643925968,47.0550251,8.3429131,,supermarket,Luzern,15,6006,"Di-Fr 08:00-12:00, 13:30-18:30 Sa 08:00-16:00"
node,5655953831,47.2762187,7.366099,Lidl,supermarket,Moutier,18,2740,
node,5658634794,47.3677811,8.5358482,Coop,supermarket,,,,Mo-Fr 07:00-20:00; Sa 07:00-17:00
node,5661242937,47.4310498,9.6362777,,supermarket,Au SG,3,9434,Mo-Sa 06:00-21:00;Su 07:00-21:00
node,5677095221,47.5549718,8.7693857,Volg,supermarket,,,,
node,5682293068,47.2293029,8.847136,Lidl,supermarket,Jona,5,8645,
node,5686249444,45.9772572,8.8764864,Migros,supermarket,,,,
node,5695931006,47.2610214,9.5043431,Volg,supermarket,,,,
node,5696333523,47.0666359,6.7661095,Aldi,supermarket,,,,
node,5706814970,47.6961421,8.5758711,Coop,supermarket,,2,,Mo-Fr 07:30-20:00; Sa 07:30-19:00
node,5707236223,47.3369497,7.2459096,,supermarket,Bassecourt,20,2854,
node,5718170409,47.556004,7.5734503,Migros,supermarket,Basel,31,4055,Mo-Fr 08:00-19:00; Sa 07:30-18:00
node,5732694216,47.5018051,9.2386168,Landi,supermarket,,,,
node,5735997014,46.9497222,8.3873457,,supermarket,,,,"Fr 13:30-18:30, Sa 08:00-12:00"
node,5739458393,46.7813684,6.6355947,Denner,supermarket,,,,Mo 08:30-18:30; Tu-Fr 08:00-18:30; Sa 07:30-18:00
node,5740414321,47.3236478,8.4398851,,supermarket,,,,
node,5744197144,47.5495574,7.6067133,Coop,supermarket,,,,
node,5745409030,46.9420278,7.3958749,,supermarket,,,,
node,5745839784,46.9393757,7.3898786,,supermarket,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00
node,5750260296,46.948067,7.3830434,Denner,supermarket,,,,"Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 08:00-17:00; Su,PH closed"
node,5762808948,47.0206359,8.6567979,Denner,supermarket,Schwyz,1,6431,
node,5767577390,47.5347922,7.6415287,Coop,supermarket,Muttenz,30,4132,Mo-Fr 07:00-18:00; Sa 07:00-13:00; PH off
node,5771206896,46.9435837,7.4060837,,supermarket,,,,Mo-Fr 09:00-19:00; Sa 09:00-17:00
node,5773709165,46.1920616,6.1389111,Denner,supermarket,,,,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00
node,5775064871,46.1515076,8.9574046,,supermarket,,,,
node,5778787953,47.4400041,7.53919,Lidl,supermarket,Zwingen,43b,4242,
node,5780243179,47.4092116,9.4440734,Spar,supermarket,,,,
node,5791885768,47.3184585,8.5819748,Migros,supermarket,Küsnacht,149,8700,Mo-Sa 07:30-20:00; PH off
node,5791885827,47.3180604,8.5817837,Coop,supermarket,,,,Mo-Sa 07:30-21:00
node,5801470557,47.3969958,8.532694,,supermarket,Zürich,124,8057,24/7
node,5806866172,46.735484,7.658392,,supermarket,,,,
node,5813496654,47.123987,9.3150887,,supermarket,,,,
node,5834057664,46.1519345,8.9442994,,supermarket,,,,
node,5836556884,46.1754549,8.887311,Denner,supermarket,,34,6652,
node,5839480820,47.4244441,9.3785995,,supermarket,St. Gallen,34,9000,
node,5843851332,46.6152007,7.0503931,Lidl,supermarket,,,,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-16:00
node,5852227385,46.4586301,6.8483452,Denner,supermarket,,,1800,Mo-Th 08:00-18:30; Fr 08:00-20:00; Sa 08:00-17:00
node,5861961887,46.5262805,6.6106498,,supermarket,,,1004,Mo-Su 08:00-22:00
node,5862001886,46.5262748,6.6106837,,supermarket,,,1004,
node,5869402307,46.774599,9.2076589,Migros,supermarket,Ilanz,4,7130,Mo-Fr 08:00-20:00; Sa 08:00-17:00
node,5869402310,46.7746807,9.2079217,Denner,supermarket,,,,
node,5876693156,46.7751282,9.1927694,,supermarket,Ilanz/Glion,24,7130,Mo-Fr 08:00-20:00; Sa 08:00-17:00
node,5882880385,46.1749775,8.8910841,Coop,supermarket,,,,Mo-Sa 07:30-18:30
node,5883873506,46.8685774,8.239664,Denner,supermarket,Sachseln,5,6072,
node,5887023529,47.320722,7.9069631,VOI Migros Partner,supermarket,Aarburg,59,4663,"Mo-Fr 07:00-20:00, Sa 07:00-18:00"
node,5906141564,47.299368,9.0878696,Migros,supermarket,Wattwil,19,9630,"Mo-Th 07:30-19:00, Fr 07:30-20:00, Sa 07:30-17:00; PH off"
node,5915584594,46.9341689,7.3872878,,supermarket,Bern,71,3018,Mo-Fr 15:00-18:00; Sa 09:00-11:00
node,5916452985,47.613976,8.8453903,,supermarket,,,,Mo-Fr 10:00-18:00; Sa 10:00-14:00
node,5920867685,46.5132069,9.8576025,,supermarket,,,,
node,5926722182,46.8175882,7.3395804,,supermarket,Schwarzenburg,5,3150,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 07:30-17:00; Su off
node,5927318017,47.4117103,9.3394828,,supermarket,,122,,
node,5940600385,47.1258909,8.398747,,supermarket,Gisikon,8a,6038,"Mo-Fr 06:00-18:30, Sa 06:00-16:00"
node,5941174845,47.388170099999996,8.2539289,Volg,supermarket,,,,
node,5947943468,46.5259689,6.6235484,Migros,supermarket,,,,Mo-Fr 08:00-19:00; Sa 08:00-18:00
node,5960559059,46.6830574,7.8520992,,supermarket,,,,Mo-Su 06:00-22:00
node,5965781853,47.6512181,8.8529556,Migros,supermarket,Stein am Rhein,41,8260,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off"
node,5976529499,46.9103073,6.5631121,,supermarket,,2,,
node,5980752347,47.2630775,8.5911194,,supermarket,Horgen,83,8810,"Mo,Th,Sa 07:30-20:00; Tu,We,Fr 08:00-20:00"
node,5981042036,47.3170606,8.538875,Denner,supermarket,,,,Mo-Sa 08:00-20:00
node,5996726861,46.2812541,7.5125335,,supermarket,,,,Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 08:00-17:00
node,6010836383,46.8714286,9.5348387,Migros,supermarket,,,,
node,6011935004,47.4128725,8.5470117,Coop,supermarket,Zürich,5,8050,Mo-Fr 06:30-20:00; Sa 08:00-20:00
node,6016261985,47.3919927,8.0533673,Migros,supermarket,Aarau,3h,5000,"Mo-Fr 07:00-21:00; PH,Sa-Su 08:00-21:00"
node,6018965087,47.1370697,8.1323609,Coop,supermarket,Nottwil,21,6207,
node,6041664355,47.4203635,9.3540033,,supermarket,,11,,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:00; Sa 07:30-17:00; Su off
node,6041763523,47.4471366,9.0538609,Coop,supermarket,,4,9532,Mo-Sa 08:00-20:00
node,6045713919,47.2376859,8.0743886,Coop,supermarket,Triengen,75,6234,
node,6048701974,47.4658893,8.3262067,,supermarket,,,,Mo-Sa 07:00-22:00; Su 07:00-21:00
node,6068889655,47.5806563,7.5965083,Denner,supermarket,,,,
node,6088196574,47.0490532,8.262399,Migros,supermarket,Luzern,143,6014,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,6096810393,47.5279113,8.6681381,,supermarket,,,,
node,6102728598,46.8591456,9.5268711,Coop,supermarket,,,,
node,6103925139,47.2729265,8.4472941,Aldi,supermarket,Affoltern am Albis,5,8910,Mo-Sa 07:30-20:00
node,6103932220,47.2780694,8.4527581,,supermarket,Affoltern am Albis,3,8910,
node,6109510017,46.6816129,7.8523151,Migros,supermarket,,,,
node,6120031541,47.4809044,7.9757628,,supermarket,,,,
node,6122906632,47.1589589,9.0444769,Denner,supermarket,Schänis,14,8718,Mo-Sa 08:00-18:00
node,6141208985,46.2123022,7.3981244,Volg,supermarket,,9,1981,Mo-Su 07:00-19:00
node,6142423522,46.9478417,7.4365282,Denner,supermarket,,,,Mo-Fr 07:00-20:00; Sa 07:00-17:00; Su off
node,6150424975,47.2230948,8.250286,Aldi,supermarket,,,,
node,6151907037,46.5475372,6.5529820999999995,,supermarket,,,,
node,6154201646,46.9412548,7.3914545,,supermarket,,,,Mo-Th 08:00-19:00; Fr 08:00-21:00; Sa 07:30-17:00
node,6165506043,46.497798,9.8455851,,supermarket,,,,"Mo-Su,PH 06:00-22:00"
node,6165583984,46.1809612,7.8064597,,supermarket,,,,
node,6172568944,47.0562441,6.7475383,,supermarket,,35,,
node,6172568945,47.0564635,6.7479467,,supermarket,,31,,
node,6184757463,46.8839559,9.8750845,Spar,supermarket,,,,
node,6190126689,46.7772128,6.6448265,,supermarket,,,,"Mo-Th 07:30-12:30,13:30-18:30; Fr 07:30-18:30; Sa 08:00-18:00"
node,6198366385,46.2012872,6.1391671,,supermarket,,72,1205,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00
node,6203507485,46.9270983,7.4544551,,supermarket,,,,
node,6208271112,47.5570644,8.8960017,Denner,supermarket,,,,
node,6212993943,47.3242002,8.4686424,,supermarket,Bonstetten,25,8906,Mo-Fr 08:00-20:00; Sa 07:30-20:00
node,6216324267,47.1818501,7.5633229,,supermarket,,,,Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 07:30-21:00
node,6218415208,46.8995337,7.0496124,Spar,supermarket,Avenches,2,1580,7/7 08:00-19:00
node,6237919575,46.8966476,7.4930157,Denner,supermarket,,,,
node,6238261157,47.4132639,8.2668592,Migros,supermarket,Mellingen,50,5507,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off"
node,6238261159,47.4129317,8.2669424,Denner,supermarket,,,,
node,6247258053,47.1054416,8.3434618,,supermarket,,,,
node,6255713897,46.8119875,9.3976796,Volg,supermarket,,15,,Mo-Sa 06:00-21:00
node,6260246065,47.0757186,7.3058733,Lidl,supermarket,,,,Mo-Th 06:30-20:00; Fr 06:30-21:00; Sa 06:30-17:00
node,6271321287,46.7001714,8.8421509,Coop,supermarket,Disentis/Mustér,1,7180,Mo-Fr 08:00-19:00; Sa 08:00-17:00
node,6275142683,46.5181965,6.5176043,Migros,supermarket,,,,
node,6287058798,46.8816474,7.4707656,,supermarket,Zimmerwald,3,3086,"Mo-Sa 08:00-11:00, Mo-Tu 16:00-18:30, Th-Fr 16:00-18:30"
node,6289585401,47.2293046,8.832214,,supermarket,,,,Mo-Sa 06:30-22:00; So 08:30-20:00
node,6292834644,47.5401885,9.1826758,Denner,supermarket,,3,,
node,6293935614,47.2231732,7.1058838,,supermarket,Tramelan,22,2720,
node,6307458232,47.393543,8.4839444,,supermarket,,,,Mo-Fr 07:00-21:00; Sa 08:00-20:00
node,6309117619,47.4183565,9.2360104,Aldi,supermarket,,82,,
node,6313169265,47.2520925,8.7683656,Denner,supermarket,,,,Mo-Sa 8:00-19:00
node,6315798885,46.1938688,6.1659607,Denner,supermarket,,4,1208,
node,6324181690,46.8091995,7.1750364,Denner,supermarket,,,,
node,6324987839,46.9437138,7.4118776,Lidl,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00; Su off; PH off
node,6325639403,46.9484456,7.3771937,Lidl,supermarket,,,,Mo-Th 07:00-20:00; Fr 07:00-21:00; Sa 07:00-17:00
node,6325952109,46.4760185,7.2830571,Landi,supermarket,Gstaad,10,3780,
node,6329023707,47.446636,7.6959082,,supermarket,Lupsingen,24a,4419,"Mo-Fr 07:30-12:15, Mo-Fr 14:00-19:00, Sa 07:30-16:00"
node,6337634907,47.1871274,7.5560545,,supermarket,Biberist,1,4562,
node,6340161787,46.2235606,7.2955421,Coop,supermarket,Conthey,2,1964,Mo-Th 08:30-18:30; Fr 08:30-21:00; Sa 08:00-17:00
node,6353020854,46.0214066,8.9663217,,supermarket,,,,Mo-Fr 07:30-19:00; Th 07:30-21:00; Sa 07:30-18:30; PH off
node,6355944602,47.5035581,8.5478503,Volg,supermarket,,,,
node,6370671722,46.3135747,6.8982583,,supermarket,,,,Mo-Th 07:30-18:30; Fr 07:30-19:30; Sa 07:30-17:00
node,6374681334,46.9248006,7.4167966,Denner,supermarket,,,,"Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; Su,PH off"
node,6388704330,47.3176566,7.9743269,,supermarket,Safenwil,8,5745,"Mo-Fr 08:30-18:30, Sa 08:30-16:00"
node,6391849510,47.3042238,8.6917189,Coop,supermarket,,,,
node,6399981854,47.3315245,8.8076053,Denner,supermarket,Wetzikon (ZH),255,8623,"Mo-Fr 08:00-18:30, Sa 08:00-17:00"
node,6408618764,47.5267259,8.9222307,Migros,supermarket,Matzingen,95,9548,"Mo-Fr 07:30-20:00, Sa 08:00-18:00; PH off"
node,6410200887,46.6873587,6.9082501,ALDI,supermarket,Romont FR,7,1680,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-16:00
node,6410203593,46.6925134,6.912314,Migros,supermarket,Romont (FR),7,1680,Mo-Th 07:00-19:00; Fr 07:00-21:00; Sa 07:00-16:00
node,6410203799,46.6928365,6.9137572,Coop,supermarket,,,,
node,6412107537,46.2354149,7.3606692,,supermarket,Sion,46,1950,Mo-Th 09:00-19:00; Fr 08:00-19:00; Sa 09:00-17:00
node,6414260997,47.2274009,8.8220688,Coop,supermarket,,22,8640,Mo-Fr 07:00-20:00; Sa 07:00-18:00; PH closed
node,6415518795,46.8959705,6.7757423,,supermarket,,,,
node,6416858777,46.7356434,9.444919,,supermarket,,,,"Mo,We,Fr-Sa 08:30-11:00, Fr 17:00-18:30"
node,6417472586,46.9957052,8.0667843,,supermarket,Entlebuch,1,6162,
node,6417473085,46.9914407,8.0657453,Denner,supermarket,,,,
node,6418246615,47.4458868,9.0523163,Aldi,supermarket,,5,9532,Mo-Sa 07:30-20:00
node,6420691085,47.5084462,8.5102061,,supermarket,,,,
node,6421996551,46.1075139,7.926216,Migros,supermarket,,,,"Sa 08:00-17:00; Mo-Fr 08:00-12:30, 14:00-18:30"
node,6423742298,47.4162539,7.0781001,Migros,supermarket,Porrentruy,,2900,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-17:00; PH off
node,6431144286,46.2452575,9.1410377,Denner,supermarket,,,,
node,6431678093,46.1675251,9.0003446,Aldi,supermarket,Giubiasco,,6512,
node,6433998885,47.0507244,8.2992586,,supermarket,,,,
node,6436640481,47.000093,7.4614463,,supermarket,,,,
node,6436889487,46.9398136,8.27091,VOI Migros Partner,supermarket,Alpnach Dorf,29,6055,"Mo-Th 06:30-19:00, Fr 06:30-20:00, Sa 07:30-17:00; PH off"
node,6436929986,46.8866467,8.2118554,,supermarket,,,,
node,6443208680,46.3171122,7.957111,,supermarket,,,,
node,6443591701,46.9417707,8.2715709,,supermarket,,,,
node,6444727817,47.3070341,8.5904127,Denner,supermarket,,,,
