web-scraper-order,address_raw,datetime,rooms,area,luxurious,price_per_m2,lat,lon
1693998321-683,"Neptunstrasse 42, 8032 Zürich, ZH",2023-09-06 15:10:34,1.0,23.0,0,52.17,47.36663818359375,8.556288719177246
1693998321-684,"Marktgasse 36, 8400 Winterthur, ZH",2023-09-06 15:10:34,3.5,100.0,0,27.0,47.49973678588867,8.729105949401855
1693998321-685,"Vorbruggenstrasse 4B, 8422 Pfungen, ZH",2023-09-06 15:10:34,4.5,91.0,0,19.01,47.517921447753906,8.638983726501465
1693998321-686,"Obere Wangenstr. 10, 8306 Brüttisellen, ZH",2023-09-06 15:10:34,4.5,95.0,0,23.16,47.425052642822266,8.634908676147461
1693998321-687,"Gussstrasse 34, 8180 Bülach, ZH",2023-09-06 15:10:34,3.5,96.0,0,23.44,47.52572250366211,8.537474632263184
1693998321-688,"Obere Wangenstr. 8, 8306 Brüttisellen, ZH",2023-09-06 15:10:34,3.5,72.0,0,26.25,47.42533493041992,8.634902954101562
1693998321-690,"Rebhaldenstrasse 71, 8625 Gossau ZH, ZH",2023-09-06 15:10:34,1.0,19.0,0,42.63,47.30525588989258,8.767916679382324
1693998321-691,"Steinhaldenstrasse 46, 8002 Zürich, ZH",2023-09-06 15:10:34,3.5,93.0,0,46.94,47.35947036743164,8.527507781982422
1693998321-692,"Roggenweg 8, 8405 Winterthur, ZH",2023-09-06 15:10:34,2.0,52.0,0,28.37,47.48168182373047,8.763132095336914
1693998321-693,"Nordstrasse 166, 8037 Zürich, ZH",2023-09-06 15:10:34,1.0,26.0,0,57.69,47.391727447509766,8.532544136047363
1693998321-694,"Holzmoosrütistrasse 46a, 8820 Wädenswil, ZH",2023-09-06 15:10:34,3.5,75.0,1,26.6,47.2357177734375,8.64998722076416
1693998321-695,"8330 Pfäffikon ZH, ZH",2023-09-06 15:10:34,3.5,81.0,0,20.99,47.366024017333984,8.783287048339844
1693998321-696,"Grosswiesenstrasse 145, 8051 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,36.47,47.40336990356445,8.588055610656738
1693998326-697,"Gutstrasse 11, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,39.0,0,32.18,47.4896240234375,8.733376502990723
1693998326-698,"Gutstrasse 13, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,39.0,0,32.44,47.48973083496094,8.733253479003906
1693998326-699,"Vulkanstrasse 110a, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,38.4,47.39344024658203,8.485149383544922
1693998326-701,"Magazingasse 2, 8400 Winterthur, ZH",2023-09-06 15:10:34,4.5,104.0,0,27.12,47.50620651245117,8.71890640258789
1693998326-702,"Hohenbühlstrasse 7, 8032 Zürich, ZH",2023-09-06 15:10:34,5.5,183.0,0,0.05,47.36630630493164,8.551867485046387
1693998326-703,"Rietgrabenstrasse 46, 8152 Opfikon, ZH",2023-09-06 15:10:34,3.0,64.0,0,29.69,47.42569351196289,8.576032638549805
1693998326-704,"Allmendstrasse 46, 8154 Oberglatt ZH, ZH",2023-09-06 15:10:34,3.5,85.0,0,21.0,47.470767974853516,8.512127876281738
1693998326-706,"Viktoriastrasse 29, 8057 Zürich, ZH",2023-09-06 15:10:34,1.5,23.0,0,63.48,47.40406799316406,8.55045223236084
1693998326-707,"Viktoriastrasse 29, 8057 Zürich, ZH",2023-09-06 15:10:34,1.5,23.0,0,63.48,47.40406799316406,8.55045223236084
1693998326-708,"Leubergstrasse 13, 8615 Wermatswil, ZH",2023-09-06 15:10:34,3.5,124.0,0,24.19,47.362308502197266,8.742093086242676
1693998326-709,"Vulkanstrasse 110c, 8048 Zürich, ZH",2023-09-06 15:10:34,3.5,86.0,0,35.66,47.39374923706055,8.484014511108398
1693998326-710,"Forenackerstrasse 6, 8246 Langwiesen, ZH",2023-09-06 15:10:34,3.5,77.0,0,18.49,47.6853141784668,8.654377937316895
1693998326-711,"Im Rietpark 15, 8180 Bülach, ZH",2023-09-06 15:10:34,3.5,93.0,0,20.86,47.51199722290039,8.544596672058105
1693998326-712,"Im Grund 9, 10, 8442 Hettlingen, ZH",2023-09-06 15:10:34,3.5,83.0,0,20.48,,
1693998326-713,"Solarstrasse 7, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,84.0,0,26.1,47.50194549560547,8.766477584838867
1693998326-714,"Winterthurerstrasse 300, 8057 Zürich, ZH",2023-09-06 15:10:34,1.0,32.0,0,54.69,47.40284729003906,8.555103302001953
1693998326-716,"Saumstrasse 39, 8003 Zürich, ZH",2023-09-06 15:10:34,2.0,51.0,0,34.16,47.37188720703125,8.512154579162598
1693998326-717,"Poststrasse 6, 8462 Rheinau, ZH",2023-09-06 15:10:34,5.5,200.0,0,14.2,47.64480209350586,8.605175971984863
1693998326-718,"Nordstrasse 166, 8037 Zürich, ZH",2023-09-06 15:10:34,1.0,26.0,0,58.46,47.391727447509766,8.532544136047363
1693998326-719,"Schlössliweg 9, 8044 Zürich, ZH",2023-09-06 15:10:34,6.5,250.0,0,28.8,47.38334655761719,8.558879852294922
1693998326-720,"Grosswiesenstrasse 8, 8051 Zürich, ZH",2023-09-06 15:10:34,2.0,41.0,0,32.2,47.403324127197266,8.583067893981934
1693998330-721,"Ferdinand Hodler-Str. 14, 8049 Zürich, ZH",2023-09-06 15:10:34,3.5,68.0,0,39.25,47.40437698364258,8.500596046447754
1693998330-722,"Hofwiesenstrasse 234, 8057 Zürich, ZH",2023-09-06 15:10:34,4.0,85.0,0,27.06,47.40418243408203,8.537149429321289
1693998330-723,"Thurweg 3, 8450 Andelfingen, ZH",2023-09-06 15:10:34,3.5,95.0,0,22.95,47.59724044799805,8.678853034973145
1693998330-725,"Gossauerstrasse 4, 8618 Oetwil am See, ZH",2023-09-06 15:10:34,3.5,78.0,0,19.91,47.27293395996094,8.721443176269531
1693998330-726,"Aeussere Hintergasse 4, 8353 Elgg, ZH",2023-09-06 15:10:34,2.5,61.0,0,27.05,47.488731384277344,8.866697311401367
1693998330-727,"Aeussere Hintergasse 4, 8353 Elgg, ZH",2023-09-06 15:10:34,3.5,95.0,0,23.68,47.488731384277344,8.866697311401367
1693998330-728,"Am Eulachpark 21, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,148.0,0,17.43,47.50647735595703,8.763701438903809
1693998330-729,"Nürenbergstrasse 23, 8037 Zürich, ZH",2023-09-06 15:10:34,1.0,27.0,0,43.37,47.39301681518555,8.533440589904785
1693998330-730,"Grindelstrasse 45, 8604 Volketswil, ZH",2023-09-06 15:10:34,4.5,109.0,0,22.84,47.38715744018555,8.664961814880371
1693998330-731,"Am Bach 64, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,31.0,0,28.29,47.48686218261719,8.751680374145508
1693998330-732,"Else-Züblinstr. 101, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,93.0,0,23.55,,
1693998330-733,"Bergstrasse 19, 8618 Oetwil am See, ZH",2023-09-06 15:10:34,4.5,101.0,0,23.22,47.2691650390625,8.71776008605957
1693998330-734,"Freiestrasse 15, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,88.0,0,23.3,47.3487434387207,8.721585273742676
1693998330-735,"Tannenrainstr. 9, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,2.5,51.0,0,29.31,47.31309509277344,8.792524337768555
1693998330-736,"Glärnischstrasse 1, 8134 Adliswil, ZH",2023-09-06 15:10:34,5.5,132.0,0,23.57,47.321189880371094,8.518392562866211
1693998330-737,"Stöcklerstrasse 2, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,78.0,0,22.44,47.343692779541016,8.734594345092773
1693998330-738,"Else-Züblin-Strasse 108, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,123.0,0,23.21,47.50382995605469,8.764517784118652
1693998330-739,"Kirchgasse 3, 8353 Elgg, ZH",2023-09-06 15:10:34,3.5,89.0,0,21.3,47.49012756347656,8.868232727050781
1693998330-740,"Stadelhoferstrasse 12, 8001 Zürich, ZH",2023-09-06 15:10:34,3.5,96.0,0,35.31,47.36679458618164,8.547520637512207
1693998330-741,"Sunnebüelstr. 33, 8604 Volketswil, ZH",2023-09-06 15:10:34,4.0,86.0,0,20.91,47.39295959472656,8.682064056396484
1693998330-742,"Stadthausstr. 13, 8400 Winterthur, ZH",2023-09-06 15:10:34,2.5,73.0,0,27.53,,
1693998330-744,"Urdorferstrasse 40b, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,73.0,0,27.26,47.39493179321289,8.441030502319336
1693998335-745,"Am Balsberg 28, 8302 Kloten, ZH",2023-09-06 15:10:34,4.5,97.0,0,24.28,47.442298889160156,8.576706886291504
1693998335-746,"Stettbachstrasse 43, 8051 Zürich, ZH",2023-09-06 15:10:34,3.5,82.0,0,37.74,47.403404235839844,8.572907447814941
1693998335-747,"Eugen-Huber-Str. 115, 8048 Zürich, ZH",2023-09-06 15:10:34,1.5,42.0,0,48.57,47.38724899291992,8.475160598754883
1693998335-748,"Genferstr. 24, 8002 Zürich, ZH",2023-09-06 15:10:34,2.5,66.0,0,54.8,47.365352630615234,8.534263610839844
1693998335-749,"Poststrasse 61, 8462 Rheinau, ZH",2023-09-06 15:10:34,5.5,100.0,0,20.0,47.640228271484375,8.600247383117676
1693998335-750,"Rütistrasse 14, 8118 Pfaffhausen, ZH",2023-09-06 15:10:34,4.5,99.0,0,24.73,47.36319351196289,8.61701488494873
1693998335-751,"Grampenweg 35, 8180 Bülach, ZH",2023-09-06 15:10:34,4.5,120.0,0,20.5,47.51690673828125,8.534177780151367
1693998335-752,"Alte Zwillikerstrasse 1, 8908 Hedingen, ZH",2023-09-06 15:10:34,2.5,75.0,0,29.95,47.29668045043945,8.447968482971191
1693998335-753,"Dättnauerstr. 141, 8406 Winterthur, ZH",2023-09-06 15:10:34,3.5,74.0,0,26.08,47.48393630981445,8.691606521606445
1693998335-754,"Schaffhauserstrasse 363, 8050 Zürich, ZH",2023-09-06 15:10:34,4.5,148.0,0,28.24,47.411067962646484,8.546546936035156
1693998335-755,"Sempacherstrasse 20, 8032 Zürich, ZH",2023-09-06 15:10:34,3.0,70.0,0,41.14,47.362770080566406,8.566496849060059
1693998335-759,"Marktgasse 54, 8400 Winterthur, ZH",2023-09-06 15:10:34,2.5,80.0,0,20.98,47.49965286254883,8.72838020324707
1693998335-760,"Reutlingerstr. 15, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,44.0,0,31.7,47.52206039428711,8.756828308105469
1693998335-761,"Dättnauerstr. 143, 8406 Winterthur, ZH",2023-09-06 15:10:34,1.0,28.0,0,23.21,47.48428726196289,8.691147804260254
1693998335-762,"Wermatswilerstrasse 92, 8610 Uster, ZH",2023-09-06 15:10:34,4.5,101.0,0,18.81,47.356849670410156,8.730287551879883
1693998335-763,"Urdorferstrasse 25, 8953 Dietikon, ZH",2023-09-06 15:10:34,3.0,62.0,0,26.29,47.39739990234375,8.416020393371582
1693998335-764,"Euelstrasse  56, 8408 Winterthur, ZH",2023-09-06 15:10:34,5.5,170.0,0,17.53,47.510799407958984,8.680351257324219
1693998335-765,"Im Grüntal 10, 8405 Winterthur, ZH",2023-09-06 15:10:34,4.5,107.0,0,23.36,47.481197357177734,8.771890640258789
1693998335-766,"Am Balsberg 22, 8302 Kloten, ZH",2023-09-06 15:10:34,5.5,119.0,0,23.74,47.44192123413086,8.576112747192383
1693998335-767,"Badenerstrasse 90, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,87.0,0,24.94,47.397361755371094,8.433037757873535
1693998340-769,"Oberlandstrasse 106, 8610 Uster, ZH",2023-09-06 15:10:34,3.5,83.0,0,33.73,47.35125732421875,8.720507621765137
1693998340-770,"Poststrasse 8, 8953 Dietikon, ZH",2023-09-06 15:10:34,3.5,103.0,0,20.36,47.403743743896484,8.40569019317627
1693998340-771,"Carmenstrasse 2, 8032 Zürich, ZH",2023-09-06 15:10:34,5.5,138.0,0,46.74,47.37083435058594,8.561092376708984
1693998340-772,"Hintere Etzelstrasse 7, 8810 Horgen, ZH",2023-09-06 15:10:34,4.5,97.0,0,25.77,47.2573127746582,8.594183921813965
1693998340-773,"Seestrasse 67, 8708 Männedorf, ZH",2023-09-06 15:10:34,3.5,90.0,0,27.78,47.257667541503906,8.682857513427734
1693998340-774,"Bahnstr. 90, 8193 Eglisau, ZH",2023-09-06 15:10:34,5.5,141.0,0,18.83,47.574317932128906,8.515888214111328
1693998340-775,"Tösstalstr. 218, 8405 Winterthur, ZH",2023-09-06 15:10:34,2.0,50.0,0,32.7,47.4860725402832,8.756264686584473
1693998340-776,"Lochäckerstrasse 12, 8302 Kloten, ZH",2023-09-06 15:10:34,2.5,63.0,0,33.37,47.444705963134766,8.590353012084961
1693998340-777,"Feldstrasse 46, 8004 Zürich, ZH",2023-09-06 15:10:34,1.0,16.0,0,85.94,47.376285552978516,8.521571159362793
1693998340-778,"Seestrasse 324, 8038 Zürich, ZH",2023-09-06 15:10:34,3.0,50.0,0,36.8,47.34787368774414,8.532529830932617
1693998340-779,"Lettenstrasse 27, 8408 Winterthur, ZH",2023-09-06 15:10:34,4.5,102.0,0,24.8,47.505767822265625,8.690704345703125
1693998340-780,"Grabenwies 2, 8057 Zürich, ZH",2023-09-06 15:10:34,2.5,67.0,0,37.16,47.40153503417969,8.536803245544434
1693998340-781,"Kirchweg 112, 8246 Langwiesen, ZH",2023-09-06 15:10:34,4.5,99.0,0,17.27,47.686100006103516,8.654781341552734
1693998340-782,"Im Langacker 15, 8304 Wallisellen, ZH",2023-09-06 15:10:34,3.5,129.0,0,19.53,47.40957260131836,8.605873107910156
1693998340-783,"Balsbergweg 11, 8302 Kloten, ZH",2023-09-06 15:10:34,3.0,64.0,0,26.72,47.44378662109375,8.57726764678955
1693998340-784,"Weststrasse 80, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,4.5,104.0,0,23.13,47.331214904785156,8.797296524047852
1693998340-785,"Sulzer-Allee 77, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,101.0,0,21.88,,
1693998340-786,"Edenstrasse 9, 8045 Zürich, ZH",2023-09-06 15:10:34,2.0,67.0,0,35.82,47.35978317260742,8.52168083190918
1693998340-787,"Rudolfstr. 25, 8400 Winterthur, ZH",2023-09-06 15:10:34,3.5,91.0,0,27.25,47.50188446044922,8.723417282104492
1693998340-788,"Stationsstrasse 8, 8306 Brüttisellen, ZH",2023-09-06 15:10:34,2.5,95.0,0,22.42,47.42031478881836,8.629534721374512
1693998340-789,"Bahnhofstrasse 12 + 14, 8303 Bassersdorf, ZH",2023-09-06 15:10:34,4.5,108.0,0,27.27,,
1693998340-790,"In der Höh 24, 8604 Volketswil, ZH",2023-09-06 15:10:34,3.5,105.0,0,25.76,47.38404083251953,8.669707298278809
1693998340-791,"Wildbachstrasse 9, 8424 Embrach, ZH",2023-09-06 15:10:34,3.5,83.0,0,25.3,47.511810302734375,8.590280532836914
1693998340-792,"Tannenrainstr. 11, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,76.0,0,24.14,47.313209533691406,8.792909622192383
1693998344-793,"Aspbachstrasse 4, 8426 Lufingen, ZH",2023-09-06 15:10:34,2.5,55.0,0,33.09,47.48720169067383,8.592188835144043
1693998344-794,"Badenerstrasse 310, 8003 Zürich, ZH",2023-09-06 15:10:34,3.0,68.0,0,51.47,,
1693998344-795,"Schwimmbadstr. 9, 8302 Kloten, ZH",2023-09-06 15:10:34,1.0,26.0,0,39.23,47.44452667236328,8.581310272216797
1693998344-796,"Thurgauerstrasse 138, 8152 Opfikon, ZH",2023-09-06 15:10:34,2.5,82.0,0,29.49,47.42422103881836,8.561259269714355
1693998344-797,"Goldbrunnenstrasse 120, 8003 Zürich, ZH",2023-09-06 15:10:34,3.0,76.0,0,25.92,,
1693998344-798,"Fachstrasse 17, 8942 Oberrieden, ZH",2023-09-06 15:10:34,3.0,97.0,0,16.34,47.279632568359375,8.578361511230469
1693998344-799,"Hamelirainstrasse 17, 8302 Kloten, ZH",2023-09-06 15:10:34,2.5,53.0,0,56.6,47.448707580566406,8.587029457092285
1693998344-800,"Blauäcker 12/14/16, 8051 Zürich, ZH",2023-09-06 15:10:34,2.0,53.0,0,32.49,,
1693998344-801,"Südweg 4, 8180 Bülach, ZH",2023-09-06 15:10:34,6.5,166.0,0,19.94,47.512638092041016,8.54193115234375
1693998344-802,"Kellersackerstr. 13, 8424 Embrach, ZH",2023-09-06 15:10:34,4.5,87.0,0,21.92,47.51469039916992,8.591684341430664
1693998344-803,"Birmensdorferstrasse 470, 8055 Zürich, ZH",2023-09-06 15:10:34,5.0,110.0,0,33.55,47.368621826171875,8.498102188110352
1693998344-804,"Zentralstr. 2, 8953 Dietikon, ZH",2023-09-06 15:10:34,3.5,96.0,0,23.52,47.405067443847656,8.400711059570312
1693998344-805,"In der Sagi 1, 8172 Niederglatt ZH, ZH",2023-09-06 15:10:34,2.5,52.0,0,30.44,47.49239730834961,8.504705429077148
1693998344-806,"Im Lot 13, 8610 Uster, ZH",2023-09-06 15:10:34,4.5,113.0,0,31.15,47.34845733642578,8.711673736572266
1693998344-808,"Heiniweg 10, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,74.0,0,21.51,47.51877212524414,8.76456069946289
1693998344-809,"Brandstrasse 21, 8952 Schlieren, ZH",2023-09-06 15:10:34,4.5,98.0,0,28.45,47.4012565612793,8.445633888244629
1693998344-810,"Wehntalerstrasse 424, 8046 Zürich, ZH",2023-09-06 15:10:34,4.5,105.0,0,33.33,47.41547775268555,8.515069961547852
1693998344-811,"Walther-Hauser-Strasse 15, 8820 Wädenswil, ZH",2023-09-06 15:10:34,4.5,86.0,0,23.14,47.21727752685547,8.676506996154785
1693998344-812,"Regensbergstrasse 11, 8157 Dielsdorf, ZH",2023-09-06 15:10:34,2.5,48.0,0,35.0,47.48141860961914,8.451350212097168
1693998344-813,"Unterwerkstrasse 30, 8192 Zweidlen, ZH",2023-09-06 15:10:34,2.5,77.0,0,25.84,47.56917190551758,8.473433494567871
1693998344-814,"Tösstalstr. 124, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,76.0,0,24.22,47.32863235473633,8.822933197021484
1693998344-815,"Stöcklerstr. 8, 8610 Uster, ZH",2023-09-06 15:10:34,2.0,49.0,0,31.94,47.34269332885742,8.735127449035645
1693998344-816,"Sonnhaldenstrasse 14, 8142 Uitikon Waldegg, ZH",2023-09-06 15:10:34,2.5,82.0,0,36.46,47.359153747558594,8.469325065612793
1693998349-817,"Usterstrasse 63C, 8620 Wetzikon ZH, ZH",2023-09-06 15:10:34,2.5,57.0,0,31.4,47.32746124267578,8.793194770812988
1693998349-818,"Unterwerkstrasse 30, 8192 Zweidlen, ZH",2023-09-06 15:10:34,3.5,90.0,0,23.22,47.56917190551758,8.473433494567871
1693998349-819,"Unterwerkstrasse 26, 8192 Zweidlen, ZH",2023-09-06 15:10:34,3.5,88.0,0,23.75,47.569644927978516,8.473164558410645
1693998349-820,"Kirchweg 38, 8102 Oberengstringen, ZH",2023-09-06 15:10:34,3.5,72.0,0,25.42,47.405372619628906,8.47195053100586
1693998349-821,"Zürcherstrasse 135, 8406 Winterthur, ZH",2023-09-06 15:10:34,4.5,109.0,0,25.05,47.49066162109375,8.706192970275879
1693998349-822,"Speerstrasse 47, 8038 Zürich, ZH",2023-09-06 15:10:34,3.0,59.0,0,33.92,47.340885162353516,8.528155326843262
1693998349-823,"Schiltwiesenweg 24, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.0,65.0,0,15.85,47.50926971435547,8.759596824645996
1693998349-824,"Birmensdorferstrasse 541, 8055 Zürich, ZH",2023-09-06 15:10:34,4.5,100.0,0,45.95,47.366729736328125,8.492531776428223
1693998349-825,"Zürcherstrasse 58, 8406 Winterthur, ZH",2023-09-06 15:10:34,3.5,100.0,0,21.8,47.49482345581055,8.711419105529785
1693998349-826,"Maienstrasse 8, 8406 Winterthur, ZH",2023-09-06 15:10:34,4.5,89.0,0,22.3,47.49238967895508,8.715725898742676
1693998349-827,"Geerenstrasse 2, 8320 Fehraltorf, ZH",2023-09-06 15:10:34,3.5,81.0,0,24.47,47.385581970214844,8.752107620239258
1693998349-828,"Manessestrasse 8, 8003 Zürich, ZH",2023-09-06 15:10:34,3.5,80.0,0,43.75,47.36951446533203,8.52685260772705
1693998349-829,"Neuwiesenstr. 14, 8400 Winterthur, ZH",2023-09-06 15:10:34,1.0,32.0,0,31.41,47.50178146362305,8.72087287902832
1693998349-830,"Rautistrasse 11/13, 8047 Zürich, ZH",2023-09-06 15:10:34,3.0,102.0,0,36.28,,
1693998349-831,"Aronenweg 9, 8618 Oetwil am See, ZH",2023-09-06 15:10:34,3.5,78.0,0,22.05,47.276031494140625,8.718671798706055
1693998349-832,"Ottostrasse 17, 8005 Zürich, ZH",2023-09-06 15:10:34,3.5,90.0,0,44.33,47.386295318603516,8.525397300720215
1693998349-833,"Grossackerstrasse 75, 8041 Zürich, ZH",2023-09-06 15:10:34,4.5,128.0,0,23.59,47.323917388916016,8.509812355041504
1693998349-834,"Steiggasse 3, 8400 Winterthur, ZH",2023-09-06 15:10:34,2.5,91.0,0,23.24,47.498023986816406,8.727912902832031
1693998349-835,"Hofwiesenstrasse 2, 8330 Pfäffikon ZH, ZH",2023-09-06 15:10:34,3.0,62.0,0,26.24,47.37334442138672,8.781890869140625
1693998349-836,"Im Brächli 58/60, 8053 Zürich, ZH",2023-09-06 15:10:34,1.0,33.0,0,43.79,,
1693998349-837,"Lindenstrasse 21, 8008 Zürich, ZH",2023-09-06 15:10:34,3.5,111.0,0,47.75,47.35761642456055,8.550992965698242
1693998349-838,"Johannes-Hirt-Strasse 3, 8804 Au ZH, ZH",2023-09-06 15:10:34,3.5,85.0,0,24.82,47.241703033447266,8.649914741516113
1693998349-839,"Überlandstr. 26, 8953 Dietikon, ZH",2023-09-06 15:10:34,2.0,86.0,0,22.33,47.40888214111328,8.40406608581543
1693998349-840,"Riedenhaldenstrasse 54, 8046 Zürich, ZH",2023-09-06 15:10:34,2.0,52.0,0,34.38,47.41622543334961,8.515331268310547
1693998354-841,"Isenbachweg 10, 8906 Bonstetten, ZH",2023-09-06 15:10:34,2.5,68.0,0,27.06,47.315185546875,8.47091007232666
1693998354-842,"Vulkanstrasse 110c, 8048 Zürich, ZH",2023-09-06 15:10:34,2.5,58.0,0,39.1,47.39374923706055,8.484014511108398
1693998354-843,"Wülflingerstrasse 349, 8408 Winterthur, ZH",2023-09-06 15:10:34,2.5,70.0,0,23.07,47.51451873779297,8.683442115783691
1693998354-844,"Geissbergweg 21, 8006 Zürich, ZH",2023-09-06 15:10:34,2.5,62.0,0,37.66,47.38663864135742,8.550338745117188
1693998354-845,"Seestrasse 78, 8610 Uster, ZH",2023-09-06 15:10:34,4.5,101.0,0,31.78,47.34431838989258,8.700759887695312
1693998354-846,"Grosswiesenstrasse 30, 8051 Zürich, ZH",2023-09-06 15:10:34,4.0,58.0,0,27.41,,
1693998354-847,"Sihlhallenstrasse 19, 8004 Zürich, ZH",2023-09-06 15:10:34,1.0,28.0,0,53.0,47.379940032958984,8.526269912719727
1693998354-849,"Goldschlägiplatz 2, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,76.0,0,29.54,47.40031051635742,8.441031455993652
1693998354-850,"Brandstrasse 43, 8952 Schlieren, ZH",2023-09-06 15:10:34,3.5,97.0,0,22.78,47.40077590942383,8.441206932067871
1693998354-851,"Preyenstr. 37, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,4.5,95.0,0,24.25,47.32847595214844,8.821612358093262
1693998354-852,"Preyenstr. 27, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,95.0,0,28.86,47.32875061035156,8.82117748260498
1693998354-853,"Goethestr. 28, 8712 Stäfa, ZH",2023-09-06 15:10:34,2.5,55.0,0,34.82,47.24065399169922,8.724438667297363
1693998354-854,"Riedenhaldenstrasse 80, 8046 Zürich, ZH",2023-09-06 15:10:34,2.0,43.0,0,41.79,47.4168701171875,8.514753341674805
1693998354-855,"Genferstr. 24, 8002 Zürich, ZH",2023-09-06 15:10:34,3.5,90.0,0,59.0,47.365352630615234,8.534263610839844
1693998354-856,"Heiniweg 12, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,73.0,0,22.86,47.51890563964844,8.764558792114258
1693998354-857,"Glärnischstr. 56, 8618 Oetwil am See, ZH",2023-09-06 15:10:34,3.5,87.0,0,19.77,47.27792739868164,8.720858573913574
1693998354-858,"Sulzerallee 63, 8404 Winterthur, ZH",2023-09-06 15:10:34,2.5,75.0,0,28.72,47.502437591552734,8.763534545898438
1693998354-859,"Im Brächli 58/60, 8053 Zürich, ZH",2023-09-06 15:10:34,1.0,33.0,0,39.82,,
1693998354-860,"Buchholzstrasse 100, 8053 Zürich, ZH",2023-09-06 15:10:34,3.0,69.0,0,27.39,47.36025619506836,8.588074684143066
1693998354-861,"Lochäckerstrasse 14, 8302 Kloten, ZH",2023-09-06 15:10:34,3.5,84.0,0,28.02,47.444679260253906,8.590867042541504
1693998354-862,"Turbinenstrasse 35, 8005 Zürich, ZH",2023-09-06 15:10:34,3.5,143.0,0,29.37,47.386878967285156,8.514894485473633
1693998354-863,"Dorfgasse 1, 8810 Horgen, ZH",2023-09-06 15:10:34,5.0,90.0,0,27.22,47.26023483276367,8.598649024963379
1693998354-864,"Burstwiesenstrasse 37, 8606 Greifensee, ZH",2023-09-06 15:10:34,4.5,97.0,0,21.75,47.37215042114258,8.679975509643555
1693998360-865,"Südstrasse 3, 8008 Zürich, ZH",2023-09-06 15:10:34,1.5,37.0,0,50.68,47.355262756347656,8.561944961547852
1693998360-866,"Mönchbergstr. 5, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,75.0,0,22.8,47.32914733886719,8.821002960205078
1693998360-867,"Stöcklerstr. 6, 8610 Uster, ZH",2023-09-06 15:10:34,3.0,69.0,0,25.65,47.343082427978516,8.734877586364746
1693998360-868,"Rütistr. 74, 8134 Adliswil, ZH",2023-09-06 15:10:34,2.5,67.0,0,26.97,47.30628204345703,8.531023979187012
1693998360-869,"Unterdorfstr. 10, 8340 Hinwil, ZH",2023-09-06 15:10:34,4.5,111.0,0,22.07,47.30290603637695,8.837249755859375
1693998360-870,"Eichweidstrasse 20, 8820 Wädenswil, ZH",2023-09-06 15:10:34,4.5,85.0,0,24.58,47.218082427978516,8.675827980041504
1693998360-871,"Herbstweg 5, 8050 Zürich, ZH",2023-09-06 15:10:34,1.0,22.0,0,60.73,47.40534591674805,8.556075096130371
1693998360-872,"Hegistr. 41e, 8404 Winterthur, ZH",2023-09-06 15:10:34,4.5,104.0,0,22.21,47.503929138183594,8.756109237670898
1693998360-873,"Steinmürlistrasse 48, 8953 Dietikon, ZH",2023-09-06 15:10:34,5.5,116.0,0,19.47,47.40436553955078,8.392781257629395
1693998360-874,"Nordeckstrasse 10, 8636 Wald ZH, ZH",2023-09-06 15:10:34,3.5,91.0,0,19.78,47.268028259277344,8.915932655334473
1693998360-875,"Weststr. 134, 8408 Winterthur, ZH",2023-09-06 15:10:34,2.0,56.0,0,24.29,47.51034164428711,8.704679489135742
1693998360-876,"Sulzerallee 65, 8404 Winterthur, ZH",2023-09-06 15:10:34,3.5,113.0,0,23.58,47.50247573852539,8.763773918151855
1693998360-877,"Grindelstrasse 57, 8604 Volketswil, ZH",2023-09-06 15:10:34,4.5,93.0,0,24.73,47.38798904418945,8.66540241241455
1693998360-878,"Tösstalstr. 116, 8623 Wetzikon ZH, ZH",2023-09-06 15:10:34,3.5,96.0,0,29.54,47.329010009765625,8.82215690612793
