web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693993829-92","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","4,5 Zimmer, 104 m², CHF 2820.—","Magazingasse 2, 8400 Winterthur, ZH","CHF 2820.—","«Stadtnahes Wohnen»","4,5 Zimmer, 104 m², CHF 2820.—Magazingasse 2, 8400 Winterthur, ZH«Stadtnahes Wohnen»Die LageIhr neues Zuhause liegt im Veltheim-Quartier in der neuen Überbauung Zur Weinlese. Hier treffen Sie auf Grossstadt-Flair, welches sich mit dörflicher Gelassenheit vereint hat. Sie profitieren von einer herausragenden Infrastruktur mit einem breiten Angebot und müssen dennoch nicht auf Ruhe und Rückzugsmöglichkeiten verzichten.Winterthur bietet vielfältige Einkaufsmöglichkeiten, Cafés und Restaurants sowie ein breites Sport- und Kulturangebot. Die hübsche Altstadt ist in wenigen Minuten erreichbar und überzeugt mit einer ausgedehnten FusAnbieter kontaktierenKontaktieren"
"1693993829-93","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 84 m², CHF 2192.—","Solarstrasse 7, 8404 Winterthur, ZH","CHF 2192.—","«Moderne Wohnung in Winterthur»","3,5 Zimmer, 84 m², CHF 2192.—Solarstrasse 7, 8404 Winterthur, ZH«Moderne Wohnung in Winterthur»Die hochwertig ausgebaute Mietwohnung wurde erst per November 2021 fertiggestellt. Sie begrüsst neue Mieter mit Architektur auf der Höhe der Zeit. Das Objekt bietet Ihnen nebst dem ansprechenden Grundriss folgenden Ausbaustandard:- Überhohe Räume mit Anhydritboden- geräumige Zimmer - offene Küche- zwei Badezimmer/WC- Eigener Waschturm- Wintergarten- Eigenes Kellerabteil- Nachhaltige Bauweise- Begrünter Innenhof Bei den Bildern handelt es sich um Musterfotos, welche den Ausbaustandard veranschaulichen. Die genaue Raumaufteilung können Sie dem an"
"1693993829-94","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","1 Zimmer, 18 m², CHF 1088.—","Tösstalstrasse 16, 8400 Winterthur, ZH","CHF 1088.—","«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»","1 Zimmer, 18 m², CHF 1088.—Tösstalstrasse 16, 8400 Winterthur, ZH«Studio für Studenten/Praktikanten/Auszubildende in der Altstadt»Unsere möblierten Studios inmitten der Altstadt Wintertur bieten optimale Voraussetzungen für lang- als auch kurzfristige Aufenthalte (mind. 6 Monate) nahe Ihres Ausbildungs- und/oder Arbeitsortes. Folgendes Studio ist per 1. November 2023 verfügbar: Studio Nr. 6 - ca. 18 m² für CHF 1'088.-Wir bevorzugen ordnungsbewusste junge Menschen, Studenten, Praktikanten und Auszubildende, welche nicht rauchen sowie keine Haustiere besitzen. Folgender Service ist im Mietzins inbegriffen:WLAN Zugriffwöchentliche Reinigung der allg. Räume (Küche, Bad, Einga"
"1693993829-95","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","3,5 Zimmer, 100 m², CHF 2700.—","Marktgasse 36, 8400 Winterthur, ZH","CHF 2700.—","«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»","3,5 Zimmer, 100 m², CHF 2700.—Marktgasse 36, 8400 Winterthur, ZH«Genial gelegene 3.5 Zimmer Wohnung im Herzen von Winterthur»Interessiert? Unter dem Link BESICHTIGUNGSFORMULAR können Sie sich für eine Besichtigung anmelden.Bahnhof sowie viele Einkaufsmöglichkeiten wie Coop sowie auch Migros. wenige Gehminuten entfernt. Hauptstrasse in unmittelbare Entfernung, die mit der Autobahn verbindet. Altstadt Wohnung gelegen wo das Leben pulsiert und doch ist sie sehr ruhig und gut isoliert.Für Ihre Wohnqualität:Wohnung sehr schön renoviert100m2 die bereit ist zur Benutzung istNeue Küche und Bad/DuscheWaschmaschine und Tumbler in der WohnungEigener KellerabteilGemeinschaftsterNeu"
"1693993829-96","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=2","2 Zimmer, 52 m², CHF 1475.—","Roggenweg 8, 8405 Winterthur, ZH","CHF 1475.—","«Im Grünen Wohnen ""Mietern ohne Kaution""»","2 Zimmer, 52 m², CHF 1475.—Roggenweg 8, 8405 Winterthur, ZH«Im Grünen Wohnen ""Mietern ohne Kaution""»- gepflegte Liegenschaft- Wohnbereich Parkett- Zimmer Linoleum- offene Küche- Bad/WC- Balkon- im 2.OG, kein Lift- Kellerabteil- Haustierhaltung auf Anfrage Einstellplätze CHF 120.00 vorhandenDie Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung.Anbieter kontaktierenKontaktieren"
"1693993832-97","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 76 m², CHF 2010.—","Lettenstrasse 29, 8408 Winterthur, ZH","CHF 2010.—","«Wenn Träume wahr werden MIETEN OHNE KAUTION»","premium2,5 Zimmer, 76 m², CHF 2010.—Lettenstrasse 29, 8408 Winterthur, ZH«Wenn Träume wahr werden MIETEN OHNE KAUTION»- neuwertige Küche- alle Zimmer Eichenparkett- Bad/Dusche/WC/WM/TU- grosszügige LoggiaDie Wahl der Materialien schlagen Brücken. Mit der ansprechenden Holzfassade und dem schönen Eichenparkett auf der einen Seite und den top modernen Küchen und Bädern auf der anderen Seite, werden höchste Wohnansprüche und das Bedürfnis zurück zur Natur vereint. Dafür spricht auch das Modell der 2000-Watt-Gesellschaft. Die Wohnungen verfügen über eine kontrollierte Wohnraumlüftung, was ein angenehmes Wohnklima erschafft.Einstellplätze auf Anfrage.Anbieter kontaktierenKontaktieren"
"1693993832-98","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 58 m², CHF 1621.—","Sulzerallee 51, 8404 Winterthur, ZH","CHF 1621.—","«Ob gemeinsam oder allein 2.5 Zimmer-Wohung im ROY Winterthur»","premium2,5 Zimmer, 58 m², CHF 1621.—Sulzerallee 51, 8404 Winterthur, ZH«Ob gemeinsam oder allein 2.5 Zimmer-Wohung im ROY Winterthur»Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.Die Bilder entsprechen dem Standard einer typähnlichen Musterwohnung. Abweichungen sind möglich.Wir freuen uns über Ihre Kontaktaufnahme!- GlasfAnbieter kontaktierenKontaktieren"
"1693993832-99","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","1 Zimmer, 163 m², CHF 2800.—","Katharina Sulzer Platz 2, 8400 Winterthur, ZH","CHF 2800.—","«Passend zu Ihrem Lifestyle ""MIETEN OHNE KAUTION""»","premium1 Zimmer, 163 m², CHF 2800.—Katharina Sulzer Platz 2, 8400 Winterthur, ZH«Passend zu Ihrem Lifestyle ""MIETEN OHNE KAUTION""»Licht und Luft erfüllen Ihr neues Zuhause...- Aussergewöhnliche Innen- und Aussenarchitektur- Hohe Decken und grosse Fensterfronten - Küche mit Geschirrspüler, Backofen und Steamer- Bad mit Badewanne und WC - Eigene Waschmaschine und Trockner in der Wohnung- Bodenbeläge: Parkett und Platten- Terrasse zur Mitbenutzung- Eigenes Kellerabteil- Lift vorhanden- Bahnhof, Einkaufsmöglichkeiten, Restaurants etc. alles zu Fuss oder mit dem Fahrrad erreichbar- Einstellplätze können für CHF 175.- pro Monat dazugemietet werden.- Fotos zeigen eine typähnlichAnbieter kontaktierenKontaktieren"
"1693993832-100","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 108 m², CHF 2430.—","Sulzerallee 51, 8404 Winterthur, ZH","CHF 2430.—","«""ROY erlebe das neue Winterthur""»","premium4,5 Zimmer, 108 m², CHF 2430.—Sulzerallee 51, 8404 Winterthur, ZH«""ROY erlebe das neue Winterthur""»Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.- Glasfaseranschluss"
"1693993832-101","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 70 m², CHF 2850.—","Moosackerstrasse 5, 8405 Winterthur, ZH","CHF 2850.—","«Grosszügige 2.5 Attikawohnung möbliert»","premium2,5 Zimmer, 70 m², CHF 2850.—Moosackerstrasse 5, 8405 Winterthur, ZH«Grosszügige 2.5 Attikawohnung möbliert»An zentraler Lage in Winterthur-Seen vermieten wir eine hochwertig möbliertes 2.5-Zimmer-Apartment. Die Attikawohnung befindet sich in einem Neubau Mehrfamilienhaus in Winterthur-Seen.Die stilvolle Attika-Wohnung überzeugt mit einem individuellen Grundriss, hohen Wohnkomfort und lichtdurchfluteten Räumlichkeiten. Die Wohnung verfügt über einen hochwertigen Ausbau mit Eichenparkett, moderne Küche mit Induktions-Kochfeld, Kombi Steamer, diversen Einbauspots, Holz-Metall Fenstern (3-fach Isolierverglasung), WM/TU und Multimediadose mit Glasfaseran"
"1693993832-102","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","1,5 Zimmer, 30 m², CHF 2150.—","Ebnetstrasse 6, 8406 Winterthur, ZH","CHF 2150.—","«Hochwertig möbliertes Business Apartment, fully furnished!»","premium1,5 Zimmer, 30 m², CHF 2150.—Ebnetstrasse 6, 8406 Winterthur, ZH«Hochwertig möbliertes Business Apartment, fully furnished!»An zentraler Lage in Winterthur vermieten wir ein hochwertig möbliertes 1.5-Zimmer-Apartment. Das Apartment verfügt über eine grosse Dachterrasse von ca. 37 m2. Der einzigartige Grundriss, sowie die grossen Fensterflächen garantieren einen lichtdurchfluteten Raum mit angenehmer Wohnatmosphäre. Das Apartment verfügt über eine Boden ebene Dusche mit Glastrennwand, Waschmaschine und Tumbler, eine moderne Küche und separates Entrée. Die Küche ist mit allem notwendigem eingerichtet. Die Bushaltestelle befindet sich nur wenige Meter entfernt und brin"
"1693993832-103","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 105 m², CHF 2390.—","Hegistr. 41b, 8404 Winterthur, ZH","CHF 2390.—","«Topmodernes Wohnen in Oberi «Mieten ohne Kaution»»","top4,5 Zimmer, 105 m², CHF 2390.—Hegistr. 41b, 8404 Winterthur, ZH«Topmodernes Wohnen in Oberi «Mieten ohne Kaution»»- Helle Wohnung- Ganze Wohnung Parkett- Moderne Küche mit Glaskeramik und Geschirrspüler- grosszügiges Bad/WC mit Wanne, Doppellavabo und Fenster- sep. Dusche/WC- eigene Waschmaschine mit Tumbler- sehr grosser Balkon mit 20 m2- Keller- Bahnhof Oberwinterthur in unmittelbarer Nähe- Einstellplätze für je CHF 140.00 mtl. vorhandenWeitere Informationen auf www.talwiesen.ch.Anbieter kontaktierenKontaktieren"
"1693993832-104","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","3,5 Zimmer, 88 m², CHF 1770.—","Tösstalstrasse 284, 8405 Winterthur, ZH","CHF 1770.—","«Grosszügige komfortable 3.5-Zimmer Wohnung»","top3,5 Zimmer, 88 m², CHF 1770.—Tösstalstrasse 284, 8405 Winterthur, ZH«Grosszügige komfortable 3.5-Zimmer Wohnung»Grosszügige Wohnung mit Balkon, Kellerabteil. In der Nähe des Zentrums von Winterthur-Seen."
"1693993832-105","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 104 m², CHF 2280.—","Hegistr. 41e, 8404 Winterthur, ZH","CHF 2280.—","«helles, modernes Wohnen in farbigen Umfeld ! *Mieten ohne Kaution*»","4,5 Zimmer, 104 m², CHF 2280.—Hegistr. 41e, 8404 Winterthur, ZH«helles, modernes Wohnen in farbigen Umfeld ! *Mieten ohne Kaution*»- Helle Wohnung- Ganze Wohnung Parkett- Moderne, geschlossene Küche mit Glaskeramik und Geschirrspüler- Grosszügiges Bad/WC mit Doppellavabo und Fenster- Sep. Dusche/WC- Eigene Waschmaschine mit Tumbler- Grosser, sonniger Balkon mit 16 m2- Keller- Bahnhof Oberwinterthur in unmittelbarer Nähe- Einstellplätze für CHF 140.00 vorhandenWeitere Informationen auf www.talwiesen.chNeuAnbieter kontaktierenKontaktieren"
"1693993832-106","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 75 m², CHF 1990.—","Weizackerstrasse 3, 8405 Winterthur, ZH","CHF 1990.—","«Herrliche 2.5-Zimmer-Attikawohnung mit grosser Terrasse in Winterthur-Seen»","2,5 Zimmer, 75 m², CHF 1990.—Weizackerstrasse 3, 8405 Winterthur, ZH«Herrliche 2.5-Zimmer-Attikawohnung mit grosser Terrasse in Winterthur-Seen»Besichtigungen:Freitag, 15. September 2023 von 18.00 - 19.00 UhrFreitag, 22. September 2023 von 18.00 - 19.00 UhrWir vermieten per 1. Dezember 2023 diese attraktive 2.5-Zimmer-Attikawohnung im beliebten Stadtquartier Winterthur-Seen.Die Wohnung mit Baujahr 2000 überzeugt durch eine grosse Terrasse von 53 m2 mit herrlicher Fernsicht und präsentiert sich in gepflegtem Zustand. Die moderne Küche und das Wohnzimmer mit Schwedenofen sind weitere Highlights der schönen Attikawohnung. Das Knistern im Kamin unterstreicht die erholsamen Momente an kühleNeu"
"1693993832-107","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","3,5 Zimmer, 94 m², CHF 2244.—","Else-Züblin-Strasse 77, 8404 Winterthur, ZH","CHF 2244.—","«Sie brauchen Platz? - die Überbauung ROY hat ihn!»","3,5 Zimmer, 94 m², CHF 2244.—Else-Züblin-Strasse 77, 8404 Winterthur, ZH«Sie brauchen Platz? - die Überbauung ROY hat ihn!»""ROY erlebe das neue Winterthur""Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.Die Bilder entsprechen dem Standard.Anbieter kontaktierenKontaktieren"
"1693993832-108","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 104 m², CHF 2310.—","Hegistr. 41e, 8404 Winterthur, ZH","CHF 2310.—","«Wohnen an ruhiger Lage ""Mieten ohne Kaution""»","4,5 Zimmer, 104 m², CHF 2310.—Hegistr. 41e, 8404 Winterthur, ZH«Wohnen an ruhiger Lage ""Mieten ohne Kaution""»Suchen Sie eine moderne Wohnung, welche für viel Wohnkomfort sorgt und sich in einer kinderfreundlichen Umgebung befindet. Dann ist diese genau das Richtige für Sie:- Helle Wohnung mit grosszügigem Grundriss- Ganze Wohnung Parkett- Moderne Küche mit Glaskeramik, Geschirrspüler und Backofen- Bad/WC mit Doppellavabo und Fenstern für viel Tageslicht- Sep. Dusche/WC- Eigene Waschmaschine mit Tumbler- Wandschrank mit Garderobe im Eingangsbereich- Balkon- Einstellplätze à CHF 140.00 vorhandenDie Wohnung befindet sich in unmittelbarer Nähe des BahnhofNeuAnbieter kontaktierenKontaktieren"
"1693993832-109","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2 Zimmer, 56 m², CHF 1360.—","Weststr. 134, 8408 Winterthur, ZH","CHF 1360.—","«Zentrale Lage in Wülflingen»","2 Zimmer, 56 m², CHF 1360.—Weststr. 134, 8408 Winterthur, ZH«Zentrale Lage in Wülflingen»An zentraler Lage in Winterthur-Wülflingen vermieten wir diese schöne 2-Zimmerwohnung: - Parkett im Wohnbereich- Keramikplatten in der Küche und im Badezimmer- Schöne Küche mit Geschirrspüler und Glaskeramikherd- Helles Badezimmer mit Badewanne- Sonniger Balkon- In gepflegter Umgebung- Nähe Bushaltestelle (Die Fotos entsprechen dem Standard)NeuAnbieter kontaktierenKontaktieren"
"1693993832-110","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","3,5 Zimmer, 113 m², CHF 2664.—","Sulzerallee 65, 8404 Winterthur, ZH","CHF 2664.—","«Ob alt oder jung - ""ROY"" wird jeder lieben!»","3,5 Zimmer, 113 m², CHF 2664.—Sulzerallee 65, 8404 Winterthur, ZH«Ob alt oder jung - ""ROY"" wird jeder lieben!»Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.Die Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung.Wir freuen uns über Ihre Kontaktaufnahme!- GNeuAnbieter kontaktierenKontaktieren"
"1693993832-111","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","1 Zimmer, 44 m², CHF 1390.—","Schaffhauserstrasse 6, 8400 Winterthur, ZH","CHF 1390.—","«Moderne 1-Zimmerwohnung nähe Hauptbahnhof»","1 Zimmer, 44 m², CHF 1390.—Schaffhauserstrasse 6, 8400 Winterthur, ZH«Moderne 1-Zimmerwohnung nähe Hauptbahnhof»Per 01. November 2023 vermieten wir diese moderne Stadtwohnung an idealer und zentraler Lage. Profitieren Sie von der ausgezeichneten Lage, dem anliegenden Hotel mit warmer Küche, dem Fitnesscenter inkl. Schwimmbad und Sauna im anliegenden Banana-City Gebäude.Den neuen Mieter erwartet Folgendes:- helle Räume mit hochwertigem Eichenparkett und Plattenböden- modernes Bad mit WC/Dusche- schöne offene Küche mit zeitgemässen Küchengeräten- zusätzliche Wandschränke und Garderobe- Lift- Glasfaser-Multi-Media-AnschlussGemeinschaftsräume:- 4 WaschküchenAnbieter kontaktierenKontaktieren"
"1693993832-112","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 70 m², CHF 1615.—","Wülflingerstrasse 349, 8408 Winterthur, ZH","CHF 1615.—","«Zentrale Wohnung zu vermieten»","2,5 Zimmer, 70 m², CHF 1615.—Wülflingerstrasse 349, 8408 Winterthur, ZH«Zentrale Wohnung zu vermieten»Wir vermieten eine schöne 2.5-Zimmer-Dachwohnung in Winterthur. Von hier aus sind Sie bestens angeschlossen und erreichen St. Gallen, Zürich und den Flughafen innert Kürze. Die helle Wohnung überzeugt durch:- Schönen Parkettboden- Helle Küche mit Granitabdeckung und Geschirrspüler- Grosszügiges Badezimmer mit eigener Waschmaschine und Tumbler- Einbauschrank- Reduit- Lift vorhanden- Einstellplätze können für CHF 130.00/Monat dazu gemietet werden- Hautiere sind erlaubt- Super Lage, die Badi, Schulen, Shops und vieles mehr finden Sie in der nähereAnbieter kontaktierenKontaktieren"
"1693993832-113","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 73 m², CHF 1669.—","Heiniweg 12, 8404 Winterthur, ZH","CHF 1669.—","«Heimelige Dachwohnung wird frei! ""Mieten ohne Kaution""»","2,5 Zimmer, 73 m², CHF 1669.—Heiniweg 12, 8404 Winterthur, ZH«Heimelige Dachwohnung wird frei! ""Mieten ohne Kaution""»Charmante 2.5-Zimmer Dachwohnung wird frei. Profitieren Sie von folgenden Vorzügen:- Parkettboden in ganzer Wohnung- Plattenboden in Küche und Badezimmer- Moderne Küche mit Geschirrspüler und Glaskeramikherd- Waschmaschine/Tumbler in Küche- Helle Täferdecke- Badezimmer mit Badewanne- Balkon mit toller Aussicht- Estrich- Kein Lift- Ruhige Lage- Gute Einkaufsmöglichkeiten- Nähe S-Bahn-Anschluss (Wallrüti)- Schwimmbad und öffentliche Anlagen in nächster NäheDie Fotos entsprechen dem StandardNeuVirtuelle TourAnbieter kontaktierenKontaktieren"
"1693993832-114","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 75 m², CHF 2154.—","Sulzerallee 63, 8404 Winterthur, ZH","CHF 2154.—","«ROY - erlebe das neue Winterthur!»","2,5 Zimmer, 75 m², CHF 2154.—Sulzerallee 63, 8404 Winterthur, ZH«ROY - erlebe das neue Winterthur!»Sind Sie auf der Suche nach einem neuen, modernen zu Hause? Bei uns finden Sie garantiert die perfekte Wohnung, welche Ihren Vorstellungen entspricht.Lassen Sie sich vom hochwertigen Ausbaustandard überzeugen und vereinbaren Sie noch heute einen individuellen Besichtigungstermin.Alle Informationen finden Sie auf unserer Objekthomepage https://www.roy-winterthur.chWir freuen uns auf Ihre Kontaktaufnahme.Die Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung.- GlasfaseranschlussNeuAnbieter kontaktierenKontaktieren"
"1693993832-115","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 109 m², CHF 2730.—","Zürcherstrasse 135, 8406 Winterthur, ZH","CHF 2730.—","«Grosszügige und moderne 4.5-Zimmer-Wohnung inmitten von Winterthur»","4,5 Zimmer, 109 m², CHF 2730.—Zürcherstrasse 135, 8406 Winterthur, ZH«Grosszügige und moderne 4.5-Zimmer-Wohnung inmitten von Winterthur»Wir suchen per 1. Dezember 2023 einen Nachmieter für unsere moderne 4.5-Zimmer-Wohnung in einer sehr gepflegten Überbauung in Winterthur Töss. Die optimale Lage sowie die Nähe zum Naherholungsgebiet macht diese zu einer einmaligen Wohlfühloase!Folgende Highlights zeichnen die Wohnung aus:hochwertiger, dunkler Landhausdielen-Vinylboden in ganzer WohnungViele raumhohe Fenster bringen ausreichend Licht in die Wohnung und gestalten diese durchgehend hell und freundlichFarblich alles abgestimmt und optimales Lichtkonzeptgrosszügiges Schlafzimmer, 17"
"1693993832-116","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","3 Zimmer, 65 m², CHF 1030.—","Schiltwiesenweg 24, 8404 Winterthur, ZH","CHF 1030.—","«Zentral und praktisch wohnen?»","3 Zimmer, 65 m², CHF 1030.—Schiltwiesenweg 24, 8404 Winterthur, ZH«Zentral und praktisch wohnen?»Ab 1. Oktober 2023 oder nach Vereinbarung vermieten wir an zentraler Lage eine helle 3-Zimmer-Wohnung mit 65 m2 im 1. Obergeschoss. Die Wohnung ist in einem gepflegten Zustand. Wohnungsbeschrieb:Helle Wohnräume mit LaminatbodenWohnzimmer mit BalkonzugangPraktische Küche ohne GeschirrspülerBadezimmer mit BadewanneGepflegte Waschküche zur MitbenützungHolzheizung, Kachelofen im WohnzimmerZentralwarmwasserboilerUmgebung:Vielerlei Verpflegungs- und EinkaufsmöglichkeitenBusstation in weniger als 100mBahnhof Oberwinterthur in weniger als 200mNahegelegAnbieter kontaktierenKontaktieren"
"1693993832-117","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","3,5 Zimmer, 100 m², CHF 2180.—","Zürcherstrasse 58, 8406 Winterthur, ZH","CHF 2180.—","«Modernes Wohnen im Herzen von Winterthur»","3,5 Zimmer, 100 m², CHF 2180.—Zürcherstrasse 58, 8406 Winterthur, ZH«Modernes Wohnen im Herzen von Winterthur»Per 01.11.2023 oder nach Vereinbarung vermieten wir diese moderne 3.5-Zimmerwohnung in Winterthur.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:- Wohn- und Schlafzimmer mit Parkettboden- Küche und Nasszellen mit dunklem Plattenboden- Grosses Wohnzimmer mit viel Tageslicht- Helle und geräumige Schlafzimmer- Küche mit Glaskeramikherd, Geschirrspüler, Backofen und ausreichend Stauraum für Ihre Küchenutensilien- Badezimmer mit WC, Lavabo, Spiegelschrank, Badewanne und Waschturm (Waschmaschine und Trockner)- Separates WC mit Lavabo, SpiegelschrAnbieter kontaktierenKontaktieren"
"1693993832-118","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","4,5 Zimmer, 89 m², CHF 1985.—","Maienstrasse 8, 8406 Winterthur, ZH","CHF 1985.—","«Wohnglück für Familien»","4,5 Zimmer, 89 m², CHF 1985.—Maienstrasse 8, 8406 Winterthur, ZH«Wohnglück für Familien»Wir vermieten per 01.12.2023 diese helle 4.5-Zimmerwohnung in Winterthur.Die Wohnung bietet Ihnen folgende Annehmlichkeiten:- Wohn- und Schlafzimmer sowie Korridor mit Parkettboden- Nasszellen und Küche mit PVC-Boden- Grosszügige und helle Zimmer- Küche mit vier Herdplatten, Backofen und Stauraum für Ihre Küchenutensilien- Badezimmer mit WC, Lavabo, Spiegelschrank, Badewanne und Tageslicht- Separates WC mit Lavabo und Spiegelschrank- Praktischer Einbauschrank im Korridor- Balkon für gemütliche Sonnenstunden- Separates Kellerabteil - Waschküche Anbieter kontaktierenKontaktieren"
"1693993832-119","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","1 Zimmer, 32 m², CHF 1005.—","Neuwiesenstr. 14, 8400 Winterthur, ZH","CHF 1005.—","«Nähe Hauptbahnhof Winterthur»","1 Zimmer, 32 m², CHF 1005.—Neuwiesenstr. 14, 8400 Winterthur, ZH«Nähe Hauptbahnhof Winterthur»Diese sehr zentral gelegene 1-Zimmerwohnung überzeugt mit folgendem Ausbaustandard:Wohnzimmer mit Parkettgrosszügige, abgeschlossene Küche mit GlaskeramikherdKorridor mit KlinkerbodenBad/WCKeller-/ und EstrichabteilDie Wohnung eignet sich optimal für Pendler, da sich der Hauptbahnhof Winterthur in unmittelbarer Nähe befindet. Einkaufsmöglichkeiten sind in wenigen Gehminunten erreichbar. Die grüne Stadt Winterthur lädt mit grossem kulturellen Angebot sowie unzähligen Parkanlagen und Wäldern zum Verweilen ein.Bei den publizierten Bildern handelt Anbieter kontaktierenKontaktieren"
"1693993832-120","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=1","2,5 Zimmer, 91 m², CHF 2115.—","Steiggasse 3, 8400 Winterthur, ZH","CHF 2115.—","«Erstbezug: Sanierte Wohnung im Herzen der Winterthurer Altstadt»","2,5 Zimmer, 91 m², CHF 2115.—Steiggasse 3, 8400 Winterthur, ZH«Erstbezug: Sanierte Wohnung im Herzen der Winterthurer Altstadt»Wir vermieten ab November 2023 eine frisch sanierte 2.5-Zimmer-Wohnung mit ca. 91 m2 in einer Altbauliegenschaft an beliebter Lage. Die Wohnung weist folgende Vorzüge auf.grosszügier Eingangsbereichgemütliches Wohnzimmer gassenseitig mit historischer Holzwand und Sichtbalkenmoderne und offene Küche mit Geschirrspüler, Kühlschrank mit separatem Gefrierschrank, Induktionskochfeld, Gerätemarken Elektroluxmoderne Duscheseparates WCeigener Waschraum mit Waschmaschine/TumblerSchlafzimmer Seite Steiggasse separater Abstellraum, z.B. als begehbares AnkAnbieter kontaktierenKontaktieren"
