web-scrape,address_ra,datetime,rooms,area,luxurious,price_per_,lat,lon,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN
1693998349-824,"Birmensdorferstrasse 541, 8055 Zürich, ZH",2023/09/06 15:10:34.000,4.500000000000000,100.000000000000000,"0",45.950000000000003,47.366729736328125,8.492531776428224,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998349-825,"Zürcherstrasse 58, 8406 Winterthur, ZH",2023/09/06 15:10:34.000,3.500000000000000,100.000000000000000,"0",21.800000000000001,47.494823455810547,8.711419105529785,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998349-826,"Maienstrasse 8, 8406 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,89.000000000000000,"0",22.300000000000001,47.492389678955078,8.715725898742676,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998349-827,"Geerenstrasse 2, 8320 Fehraltorf, ZH",2023/09/06 15:10:34.000,3.500000000000000,81.000000000000000,"0",24.469999999999999,47.385581970214837,8.752107620239258,{186D05C0-18A7-467C-81C7-63B10122AA0F},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"108",,2019_Aufbau,Fehraltorf,"1",CH,"6435","172","0",947.000000000000000,CH01080172
1693998349-828,"Manessestrasse 8, 8003 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,80.000000000000000,"0",43.750000000000000,47.369514465332031,8.526852607727053,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998349-829,"Neuwiesenstr. 14, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,1.000000000000000,32.000000000000000,"0",31.410000000000000,47.501781463623047,8.720872879028320,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998349-831,"Aronenweg 9, 8618 Oetwil am See, ZH",2023/09/06 15:10:34.000,3.500000000000000,78.000000000000000,"0",22.050000000000001,47.276031494140625,8.718671798706056,{0A84A414-5498-4996-8B83-978821C67A09},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",,2019_Aufbau,Oetwil am See,"1",CH,"4817","157","0",611.000000000000000,CH01070157
1693998349-832,"Ottostrasse 17, 8005 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,90.000000000000000,"0",44.329999999999998,47.386295318603509,8.525397300720217,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998349-833,"Grossackerstrasse 75, 8041 Zürich, ZH",2023/09/06 15:10:34.000,4.500000000000000,128.000000000000000,"0",23.590000000000000,47.323917388916016,8.509812355041504,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998349-834,"Steiggasse 3, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,91.000000000000000,"0",23.239999999999998,47.498023986816406,8.727912902832031,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998349-835,"Hofwiesenstrasse 2, 8330 Pfäffikon ZH, ZH",2023/09/06 15:10:34.000,3.000000000000000,62.000000000000000,"0",26.239999999999998,47.373344421386719,8.781890869140627,{FCBFEA6D-C35A-47C8-AEA7-FABC03E46977},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"108",,2019_Aufbau,Pfäffikon,"1",CH,"11935","177","0",1952.000000000000000,CH01080177
1693998349-837,"Lindenstrasse 21, 8008 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,111.000000000000000,"0",47.750000000000000,47.357616424560547,8.550992965698242,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998349-838,"Johannes-Hirt-Strasse 3, 8804 Au ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,85.000000000000000,"0",24.820000000000000,47.241703033447266,8.649914741516113,{E0D39F2B-7598-441C-B16B-F2642D8C370C},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Wädenswil,"1",CH,"24341","293","0",3564.000000000000000,CH01060293
1693998349-839,"Überlandstr. 26, 8953 Dietikon, ZH",2023/09/06 15:10:34.000,2.000000000000000,86.000000000000000,"0",22.329999999999998,47.408882141113281,8.404066085815430,{BBB0262D-7930-4DF7-BF4C-CE1EC76DEECA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Dietikon,"1",CH,"27265","243","0",934.000000000000000,CH01110243
1693998349-840,"Riedenhaldenstrasse 54, 8046 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,52.000000000000000,"0",34.380000000000003,47.416225433349609,8.515331268310549,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-841,"Isenbachweg 10, 8906 Bonstetten, ZH",2023/09/06 15:10:34.000,2.500000000000000,68.000000000000000,"0",27.059999999999999,47.315185546875000,8.470910072326660,{7CBD1DE5-0F61-4D98-BC42-6DAA2D5FE2FF},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Bonstetten,"1",CH,"5548","3","0",743.000000000000000,CH01010003
1693998354-842,"Vulkanstrasse 110c, 8048 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,58.000000000000000,"0",39.100000000000001,47.393749237060547,8.484014511108398,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-843,"Wülflingerstrasse 349, 8408 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,70.000000000000000,"0",23.070000000000000,47.514518737792969,8.683442115783691,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998354-844,"Geissbergweg 21, 8006 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,62.000000000000000,"0",37.659999999999997,47.386638641357422,8.550338745117188,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-845,"Seestrasse 78, 8610 Uster, ZH",2023/09/06 15:10:34.000,4.500000000000000,101.000000000000000,"0",31.780000000000001,47.344318389892578,8.700759887695312,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998354-846,"Grosswiesenstrasse 30, 8051 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,58.000000000000000,"0",27.410000000000000,47.403003692626953,8.583836555480959,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-847,"Sihlhallenstrasse 19, 8004 Zürich, ZH",2023/09/06 15:10:34.000,1.000000000000000,28.000000000000000,"0",53.000000000000000,47.379940032958984,8.526269912719728,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-849,"Goldschlägiplatz 2, 8952 Schlieren, ZH",2023/09/06 15:10:34.000,3.500000000000000,76.000000000000000,"0",29.539999999999999,47.400310516357422,8.441031455993652,{A9664947-654E-4EE8-9945-B419E3767381},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Schlieren,"1",CH,"18736","247","0",659.000000000000000,CH01110247
1693998354-850,"Brandstrasse 43, 8952 Schlieren, ZH",2023/09/06 15:10:34.000,3.500000000000000,97.000000000000000,"0",22.780000000000001,47.400775909423835,8.441206932067873,{A9664947-654E-4EE8-9945-B419E3767381},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Schlieren,"1",CH,"18736","247","0",659.000000000000000,CH01110247
1693998354-851,"Preyenstr. 37, 8623 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,4.500000000000000,95.000000000000000,"0",24.250000000000000,47.328475952148438,8.821612358093262,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998354-852,"Preyenstr. 27, 8623 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,95.000000000000000,"0",28.859999999999999,47.328750610351562,8.821177482604980,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998354-853,"Goethestr. 28, 8712 Stäfa, ZH",2023/09/06 15:10:34.000,2.500000000000000,55.000000000000000,"0",34.820000000000000,47.240653991699219,8.724438667297363,{D25269FA-FA8D-455B-9602-5F1D12675338},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Stäfa,"1",CH,"14497","158","0",859.000000000000000,CH01070158
1693998354-854,"Riedenhaldenstrasse 80, 8046 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,43.000000000000000,"0",41.789999999999999,47.416862487792969,8.514750480651855,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-855,"Genferstr. 24, 8002 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,90.000000000000000,"0",59.000000000000000,47.365352630615234,8.534263610839844,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-856,"Heiniweg 12, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,73.000000000000000,"0",22.859999999999999,47.518905639648438,8.764558792114258,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998354-857,"Glärnischstr. 56, 8618 Oetwil am See, ZH",2023/09/06 15:10:34.000,3.500000000000000,87.000000000000000,"0",19.770000000000000,47.277927398681641,8.720858573913574,{0A84A414-5498-4996-8B83-978821C67A09},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",,2019_Aufbau,Oetwil am See,"1",CH,"4817","157","0",611.000000000000000,CH01070157
1693998354-858,"Sulzerallee 63, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,75.000000000000000,"0",28.719999999999999,47.502437591552734,8.763534545898438,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998354-860,"Buchholzstrasse 100, 8053 Zürich, ZH",2023/09/06 15:10:34.000,3.000000000000000,69.000000000000000,"0",27.390000000000001,47.360256195068359,8.588074684143066,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-861,"Lochäckerstrasse 14, 8302 Kloten, ZH",2023/09/06 15:10:34.000,3.500000000000000,84.000000000000000,"0",28.020000000000000,47.444679260253906,8.590867042541504,{A9D14998-C82E-4A7A-AF09-B6B5F2878813},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Kloten,"1",CH,"19679","62","0",1927.000000000000000,CH01030062
1693998354-862,"Turbinenstrasse 35, 8005 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,143.000000000000000,"0",29.370000000000001,47.386878967285163,8.514894485473635,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998354-863,"Dorfgasse 1, 8810 Horgen, ZH",2023/09/06 15:10:34.000,5.000000000000000,90.000000000000000,"0",27.219999999999999,47.260234832763672,8.598649024963381,{F221BE86-F247-4E4E-A6EE-409AA98F7D6E},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Horgen,"1",CH,"22665","295","0",3083.000000000000000,CH01060295
1693998354-864,"Burstwiesenstrasse 37, 8606 Greifensee, ZH",2023/09/06 15:10:34.000,4.500000000000000,97.000000000000000,"0",21.750000000000000,47.372150421142578,8.679975509643556,{C6B5BE27-892A-4EB9-B220-2D897609E009},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Greifensee,"1",CH,"5358","194","0",227.000000000000000,CH01090194
1693998360-865,"Südstrasse 3, 8008 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,37.000000000000000,"0",50.680000000000000,47.355262756347656,8.561944961547852,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998360-866,"Mönchbergstr. 5, 8623 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,75.000000000000000,"0",22.800000000000001,47.329147338867188,8.821002960205078,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998360-867,"Stöcklerstr. 6, 8610 Uster, ZH",2023/09/06 15:10:34.000,3.000000000000000,69.000000000000000,"0",25.649999999999999,47.343082427978509,8.734877586364746,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998360-868,"Rütistr. 74, 8134 Adliswil, ZH",2023/09/06 15:10:34.000,2.500000000000000,67.000000000000000,"0",26.969999999999999,47.306282043457031,8.531023979187012,{5D7E5812-120E-491A-BFCD-CCED809316F4},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",,2019_Aufbau,Adliswil,"1",CH,"18769","131","0",777.000000000000000,CH01060131
1693998360-869,"Unterdorfstr. 10, 8340 Hinwil, ZH",2023/09/06 15:10:34.000,4.500000000000000,111.000000000000000,"0",22.070000000000000,47.302906036376953,8.837249755859377,{5BB501E6-1791-4AB4-9835-D96A85346794},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Hinwil,"1",CH,"11138","117","0",2228.000000000000000,CH01050117
1693998360-870,"Eichweidstrasse 20, 8820 Wädenswil, ZH",2023/09/06 15:10:34.000,4.500000000000000,85.000000000000000,"0",24.579999999999998,47.218082427978509,8.675827980041504,{E0D39F2B-7598-441C-B16B-F2642D8C370C},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Wädenswil,"1",CH,"24341","293","0",3564.000000000000000,CH01060293
1693998360-871,"Herbstweg 5, 8050 Zürich, ZH",2023/09/06 15:10:34.000,1.000000000000000,22.000000000000000,"0",60.729999999999997,47.405345916748047,8.556075096130373,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998360-872,"Hegistr. 41e, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,104.000000000000000,"0",22.210000000000001,47.503929138183594,8.756109237670898,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998360-873,"Steinmürlistrasse 48, 8953 Dietikon, ZH",2023/09/06 15:10:34.000,5.500000000000000,116.000000000000000,"0",19.469999999999999,47.404365539550781,8.392781257629396,{BBB0262D-7930-4DF7-BF4C-CE1EC76DEECA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Dietikon,"1",CH,"27265","243","0",934.000000000000000,CH01110243
1693998360-874,"Nordeckstrasse 10, 8636 Wald ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,91.000000000000000,"0",19.780000000000001,47.268028259277344,8.915932655334474,{6C615A70-D133-436E-9383-91CC4716D458},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wald (ZH),"1",CH,"9949","120","0",2527.000000000000000,CH01050120
1693998360-875,"Weststr. 134, 8408 Winterthur, ZH",2023/09/06 15:10:34.000,2.000000000000000,56.000000000000000,"0",24.289999999999999,47.510341644287109,8.704679489135742,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998360-876,"Sulzerallee 65, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,3.500000000000000,113.000000000000000,"0",23.579999999999998,47.502475738525391,8.763773918151855,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998360-877,"Grindelstrasse 57, 8604 Volketswil, ZH",2023/09/06 15:10:34.000,4.500000000000000,93.000000000000000,"0",24.730000000000000,47.387989044189453,8.665402412414553,{5B1A874D-6705-4C4B-B413-D58FF9AEDE08},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Volketswil,"1",CH,"18669","199","0",1404.000000000000000,CH01090199
1693998360-878,"Tösstalstr. 116, 8623 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,96.000000000000000,"0",29.539999999999999,47.329010009765625,8.822156906127930,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998360-879,"Ackerstr. 29, 8604 Volketswil, ZH",2023/09/06 15:10:34.000,4.500000000000000,107.000000000000000,"0",22.379999999999999,47.386875152587891,8.667529106140138,{5B1A874D-6705-4C4B-B413-D58FF9AEDE08},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Volketswil,"1",CH,"18669","199","0",1404.000000000000000,CH01090199
1693998360-880,"Seidenstr. 20, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,2.000000000000000,66.000000000000000,"0",25.000000000000000,47.404872894287109,8.606994628906250,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998360-881,"Seidenstr. 16, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,3.500000000000000,105.000000000000000,"0",22.859999999999999,47.404796600341797,8.606780052185060,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998360-883,"Schaffhauserstrasse 6, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,1.000000000000000,44.000000000000000,"0",31.590000000000000,47.503528594970703,8.725122451782228,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998360-884,"Oberlandstr. 77, 8610 Uster, ZH",2023/09/06 15:10:34.000,4.500000000000000,96.000000000000000,"0",23.390000000000001,47.354713439941406,8.715872764587402,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998360-885,"Bernerstrasse Süd 169, 8048 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,23.000000000000000,"0",82.609999999999999,47.394531250000000,8.486136436462402,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998360-886,"Bernerstrasse Süd 169, 8048 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,23.000000000000000,"0",82.609999999999999,47.394531250000000,8.486136436462402,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998360-887,"Bahnhofstr. 212, 8620 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,2.500000000000000,65.000000000000000,"0",23.770000000000000,47.328781127929688,8.804042816162109,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998360-888,"Zurlindenstrasse 31, 8003 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,38.000000000000000,"0",49.740000000000002,47.368438720703125,8.521792411804199,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-889,"Sternenstrasse 16, 8002 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,135.000000000000000,"0",33.630000000000003,47.360301971435547,8.533720016479492,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
